energy_eV,"F19(n,elastic)","F19(n,absorption)","Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
320.5964,0.1767169,4.39240908e-06,0.00107297299,0,0.0119705924,0.018425284,0,0,0.0590512958,7.40574544e-07,0.00018114198,2.59659186e-12,0,2.47707577e-05,8.03966043e-05,0.0295288411,0,0,2.36632419e-05,9.65155743e-10
322.4775,0.176716561,4.38101729e-06,0.00107296153,0,0.0119355805,0.0184263959,0,0,0.0590511051,7.38518371e-07,0.000169183969,2.61342201e-12,0,0.000321708447,0.000458877399,0.0292395958,0,0,0.000811902762,1.0204681e-09
324.2306,0.176716245,4.37040065e-06,0.00107295085,0,0.011902951,0.0184274321,0,0,0.0590509274,7.36602111e-07,0.000260931436,2.62910796e-12,0,0.000377273917,0.000727553746,0.0289555687,0,0,2.94584869e-05,1.08085644e-09
327.4777,0.176715659,4.35073647e-06,0.00107293107,0,0.0118425146,0.0184293515,0,0,0.0590505982,7.33052805e-07,0.000265227856,2.65816142e-12,0,0.00030025839,0.000158698524,0.028370392,0,0,2.94921785e-05,1.22427022e-09
330.6221,0.176715091,4.33169423e-06,0.00107291192,0,0.0117839896,0.0184312102,0,0,0.0590502794,7.29615756e-07,0.000194189591,2.68629454e-12,0,2.57507058e-05,0.000208346543,0.0276820882,0,0,5.01775983e-05,1.42393013e-09
332.3168,0.176714786,4.32143125e-06,0.00107290162,0,0.0117540667,0.0184322129,0,0,0.0590501076,7.27763331e-07,0.000190312152,2.7014573e-12,0,0.000211973578,0.000335032142,0.0272322682,0,0,0.00114192596,1.57265361e-09
334.6108,0.176714619,4.30820085e-06,0.00107288768,0,0.0117148526,0.0184335711,0,0,0.059049875,7.2525583e-07,0.000233739612,2.72198352e-12,0,5.61670952e-05,0.000283661545,0.0264809569,0,0,5.84070127e-05,1.85112615e-09
336.7309,0.176714619,4.29682004e-06,0.0010728748,0,0.0116786111,0.0184348263,0,0,0.05904966,7.22938413e-07,0.000206467965,2.74095155e-12,0,8.15755637e-05,0.000437885232,0.0255712747,0,0,0.00138467483,2.24192922e-09
338.3462,0.176714619,4.28823029e-06,0.00107286498,0,0.0116509988,0.0184357826,0,0,0.0590494963,7.21172778e-07,0.000180383368,2.75540356e-12,0,4.44625371e-05,0.000181912165,0.0246440111,0,0,0.000326849602,2.69797405e-09
341.2099,0.176714619,4.27303344e-06,0.00107284759,0,0.0116020461,0.0184374781,0,0,0.0590492059,7.18042554e-07,0.000236706921,2.78098889e-12,0,6.55410167e-05,0.000250715162,0.0220615043,0,0,0.000201322796,4.31320227e-09
344.0053,0.176714618,4.25820109e-06,0.0010728306,0,0.011554261,0.0184391331,0,0,0.0590489225,7.14986987e-07,0.000311175578,2.80591451e-12,0,0.000448610152,0.000551640203,0.0164584977,0,0,0.000607237468,9.99975502e-09
345.9051,0.176714609,4.24812093e-06,0.00107281906,0,0.0115217854,0.0184402579,0,0,0.0590487299,7.12910374e-07,0.000204789855,2.82285233e-12,0,3.99659948e-05,0.000135853455,0.00736074374,0,0,0.00309132664,4.00112331e-08
346.8649,0.176714604,4.24302832e-06,0.00107281323,0,0.0115053783,0.0184408261,0,0,0.0590486326,7.11861246e-07,0.000218908871,2.83141061e-12,0,0.00014392462,0.000496195637,0.203941378,0,0,0.0680237058,7.41416518e-07
348.454,0.176714597,4.23459671e-06,0.00107280358,0,0.0114782139,0.018441767,0,0,0.0590484715,7.10124249e-07,0.000226330045,2.84558025e-12,0,0.000116141761,0.000192107929,0.758287167,0,0,0.173329899,1.83373983e-06
349.9071,0.17671459,4.2268867e-06,0.00107279475,0,0.0114533743,0.0184426273,0,0,0.0590483242,7.08535909e-07,0.000205389987,2.85853585e-12,0,3.15122088e-05,0.000172579321,0.0697770445,0,0,0.00234960685,1.948608e-08
351.6771,0.176714582,4.21749524e-06,0.001072784,0,0.0114263089,0.0184436736,0,0,0.059048146,7.06979141e-07,0.000210356496,2.87431825e-12,0,0.000141889453,0.00025109197,0.0483066995,0,0,0.00503174349,3.58324746e-09
353.464,0.176714574,4.20801412e-06,0.00107277315,0,0.0113991635,0.0184447299,0,0,0.0590479662,7.05428646e-07,0.00021769916,2.89025007e-12,0,7.38355755e-05,0.00025944031,0.0418896775,0,0,0.000791522675,1.21936e-09
355.4071,0.176714526,4.19821718e-06,0.00107276135,0,0.0113696452,0.0184458784,0,0,0.0590477707,7.03742615e-07,0.000206682467,2.90757608e-12,0,0.000185191622,0.00035724832,0.0385937252,0,0,0.00015309644,4.98541582e-10
358.2539,0.176714427,4.18427075e-06,0.00107274407,0,0.0113263985,0.0184475612,0,0,0.0590474843,7.01272443e-07,0.000207488535,2.93295913e-12,0,1.49500196e-05,0.000105808499,0.0360068197,0,0,8.20029805e-05,2.0639156e-10
361.7212,0.176714306,4.1672845e-06,0.00107272302,0,0.0112737256,0.0184496107,0,0,0.0590471354,6.98263862e-07,0.000209913666,2.96387512e-12,0,7.25017082e-05,0.000352205244,0.0342722978,0,0,4.88821e-05,1.5133299e-10
365.4891,0.176714174,4.14882561e-06,0.00107270014,0,0.0112164862,0.0184518379,0,0,0.0590467563,6.94994451e-07,0.000214834638,2.99747011e-12,0,7.52465689e-05,0.000362324383,0.0330996126,0,0,3.3359216e-05,1.82838686e-10
368.2607,0.176714077,4.13524758e-06,0.00107268331,0,0.0111743819,0.0184534762,0,0,0.0590464774,6.9258953e-07,0.000191820144,3.02218384e-12,0,2.61135254e-05,9.59695015e-05,0.0324646484,0,0,0.000393014353,2.28727666e-10
370.3865,0.176714003,4.12483331e-06,0.00107267041,0,0.0111420882,0.0184547328,0,0,0.0590462635,6.9074497e-07,0.000232770252,3.04113777e-12,0,0.000310124026,0.000281012436,0.0320452098,0,0,2.66643886e-05,2.78430031e-10
372.6566,0.176713924,4.11371213e-06,0.00107265662,0,0.0111076023,0.0184560747,0,0,0.0590460351,6.88775201e-07,0.00022038235,3.06137787e-12,0,0.000270274577,0.00013868716,0.0316154503,0,0,0.000660018383,3.68834054e-10
374.3678,0.176713864,4.10532898e-06,0.00107264623,0,0.0110816069,0.0184570862,0,0,0.0590458629,6.87290391e-07,0.000209000073,3.0766354e-12,0,2.27893566e-05,6.97920025e-05,0.0312276124,0,0,7.32448566e-05,5.55925847e-10
376.188,0.176713577,4.09707587e-06,0.00107263518,0,0.0110539556,0.0184581621,0,0,0.0590456798,6.85711001e-07,0.000185455512,3.09286611e-12,0,1.10942588e-05,5.52286625e-05,0.0304311048,0,0,0.00815182942,4.91523975e-08
377.8761,0.176713208,4.08973159e-06,0.00107262493,0,0.0110283111,0.0184591599,0,0,0.05904551,6.84246234e-07,0.000180503737,3.10791779e-12,0,4.5638301e-05,0.000246463197,0.0324017627,0,0,0.00411148744,2.48678937e-08
379.9539,0.176712753,4.08069188e-06,0.00107261232,0,0.0109967466,0.0184603881,0,0,0.0590453009,6.82443325e-07,0.000222838826,3.12644288e-12,0,0.000294564154,0.000596097163,0.0311455806,0,0,3.0457942e-05,2.01604064e-10
382.7391,0.176712143,4.06857455e-06,0.00107259541,0,0.0109544357,0.0184620345,0,0,0.0590450207,6.80026603e-07,0.000212778735,3.15127737e-12,0,9.17597269e-05,0.000254278046,0.0306759641,0,0,2.00128546e-05,2.46787009e-10
385.8509,0.176711462,4.0550363e-06,0.00107257651,0,0.0109071633,0.0184638739,0,0,0.0590447076,6.7732649e-07,0.000192088674,3.17902231e-12,0,2.16207487e-05,5.66182603e-05,0.0302458831,0,0,1.94240925e-05,2.92623807e-10
388.6685,0.176710845,4.042778e-06,0.00107255941,0,0.0108667675,0.0184655393,0,0,0.0590444241,6.74881655e-07,0.000238475788,3.20414474e-12,0,0.000168163513,0.00016213679,0.0298382583,0,0,2.48201538e-05,3.26874092e-10
390.3849,0.176710469,4.0353106e-06,0.00107254901,0,0.0108442291,0.0184665539,0,0,0.0590442514,6.73392332e-07,0.000196408402,3.21944925e-12,0,2.19507589e-05,2.28569673e-05,0.0295472687,0,0,0.000420377926,3.45616257e-10
392.904,0.176709917,4.02435097e-06,0.00107253373,0,0.0108111503,0.018468043,0,0,0.0590439979,6.71206506e-07,0.000225440916,3.24191132e-12,0,7.91224039e-05,0.000258653924,0.0289563747,0,0,4.70264499e-05,3.71282489e-10
395.0799,0.176709441,4.01488446e-06,0.00107252054,0,0.0107825782,0.0184693291,0,0,0.059043779,6.69318474e-07,0.000188116838,3.26131185e-12,0,1.73009337e-05,0.000100622885,0.0278735143,0,0,0.00127014773,3.9222351e-10
396.5788,0.176709113,4.00836332e-06,0.00107251145,0,0.0107628958,0.0184702151,0,0,0.0590436282,6.68017877e-07,0.000205138672,3.2746771e-12,0,0.000123354474,0.000448618171,0.0276317248,0,0,0.0132823331,4.05525578e-10
397.9028,0.176708823,4.00260311e-06,0.00107250342,0,0.0107455101,0.0184709978,0,0,0.0590434949,6.6686904e-07,0.00022333578,3.28648172e-12,0,8.92027297e-05,0.000129020855,0.0554699697,0,0,0.0844522967,4.14042894e-10
399.1144,0.176708557,3.9973319e-06,0.00107249607,0,0.0107296004,0.0184717139,0,0,0.059043373,6.65817733e-07,0.000195358531,3.29728512e-12,0,3.45972003e-05,5.0229856e-05,0.0330252956,0,0,0.00187165911,4.29103318e-10
401.3055,0.176708078,3.98779926e-06,0.00107248278,0,0.0107008286,0.01847301,0,0,0.0590431526,6.63916513e-07,0.000189370494,3.31688133e-12,0,7.91898344e-05,0.000151851244,0.0298901527,0,0,8.14377018e-05,4.48678352e-10
403.9978,0.176707488,3.9760861e-06,0.00107246646,0,0.0106654755,0.0184746034,0,0,0.0590428817,6.61580401e-07,0.000176795727,3.34101233e-12,0,3.36989776e-05,0.000166781638,0.0285816315,0,0,7.6841895e-05,4.72377177e-10
406.9628,0.176706839,3.96318652e-06,0.00107244848,0,0.0106265415,0.0184763581,0,0,0.0590425833,6.59007666e-07,0.000200564147,3.36758728e-12,0,3.49068995e-05,0.000138254785,0.0262886577,0,0,0.00058140376,4.98464303e-10
408.7508,0.176706447,3.95540762e-06,0.00107243764,0,0.010603063,0.0184774163,0,0,0.0590424034,6.57456217e-07,0.000208078279,3.38361206e-12,0,5.11585181e-05,0.000249536403,0.0230165008,0,0,0.00507049115,5.13973587e-10
410.1897,0.176706132,3.94914752e-06,0.00107242891,0,0.0105841685,0.0184782678,0,0,0.0590422587,6.56207681e-07,0.000192514986,3.39650979e-12,0,4.15271196e-05,7.77179913e-05,0.176341507,0,0,0.207252421,5.10588535e-10
411.6473,0.176705813,3.94280606e-06,0.00107242007,0,0.0105650285,0.0184791305,0,0,0.059042112,6.5494292e-07,0.000189815718,3.40957282e-12,0,1.85623178e-05,4.97993188e-05,0.0468338599,0,0,0.00745849318,5.39888632e-10
413.3725,0.176705435,3.93530038e-06,0.00107240961,0,0.0105423745,0.0184801515,0,0,0.0590419384,6.53445961e-07,0.000169456066,3.42503628e-12,0,1.98135554e-05,9.8783548e-05,0.0343208363,0,0,0.0002398322,5.56421183e-10
416.2354,0.176704809,3.922845e-06,0.00107239225,0,0.0105047813,0.0184818458,0,0,0.0590416504,6.50961819e-07,0.000187651802,3.45069632e-12,0,4.33800706e-05,0.000195600146,0.0318284831,0,0,0.000353147725,5.83730595e-10
418.6469,0.176704492,3.91421787e-06,0.00107237763,0,0.0104731154,0.0184832729,0,0,0.0590414077,6.48869358e-07,0.000269561453,3.47230874e-12,0,0.000211875713,0.000528691583,0.030973264,0,0,4.01453515e-05,6.07768788e-10
422.192,0.17670409,3.90208523e-06,0.00107235613,0,0.010426564,0.018485371,0,0,0.059041051,6.4579327e-07,0.000172158609,3.50408311e-12,0,2.83935641e-05,0.000176666724,0.0301827631,0,0,2.72186957e-05,6.45392665e-10
425.2719,0.17670374,3.89154468e-06,0.00107233746,0,0.0103865653,0.0184871936,0,0,0.0590407413,6.43176083e-07,0.000239711407,3.53168772e-12,0,0.000242815217,0.000412202395,0.0296059224,0,0,2.71947487e-05,6.8103019e-10
429.1667,0.176703298,3.87821524e-06,0.00107231387,0,0.0103417822,0.0184894972,0,0,0.0590403514,6.40587936e-07,0.000198809312,3.5665967e-12,0,0.000154265859,0.000272204002,0.0286320744,0,0,5.09356313e-05,7.31359848e-10
432.2502,0.176702947,3.86766236e-06,0.0010722952,0,0.0103063276,0.018491321,0,0,0.0590400427,6.38538909e-07,0.000181319797,3.59423229e-12,0,3.0273947e-05,0.000154904226,0.0259221043,0,0,0.00076824585,7.76934717e-10
433.7049,0.176702782,3.86268384e-06,0.00107228639,0,0.0102896012,0.0184921814,0,0,0.0590398971,6.37572241e-07,0.000215334918,3.60727143e-12,0,0.000168830748,0.000756299315,0.0636609593,0,0,0.0970608318,7.8936612e-10
435.3764,0.176702592,3.85696335e-06,0.00107227626,0,0.010270382,0.0184931701,0,0,0.0590397298,6.36461507e-07,0.000249031949,3.62225241e-12,0,0.00010441121,0.000258849473,0.0392596076,0,0,0.00741625778,8.29723212e-10
437.0212,0.176702406,3.85133424e-06,0.0010722663,0,0.0102514698,0.0184941429,0,0,0.0590395651,6.35368515e-07,0.000191418618,3.63699491e-12,0,1.13710916e-05,9.51777807e-05,0.031901766,0,0,0.000129343554,8.62705326e-10
439.165,0.176702162,3.84399737e-06,0.00107225332,0,0.0102268201,0.0184954109,0,0,0.0590393505,6.33943931e-07,0.000190566566,3.65621007e-12,0,0.000178023062,0.000427516237,0.0307069634,0,0,0.00269472609,9.09872867e-10
441.0795,0.176701945,3.83744524e-06,0.00107224172,0,0.0102048068,0.0184965433,0,0,0.0590391589,6.3267172e-07,0.000245270943,3.67349151e-12,0,0.000138620608,0.000437965922,0.0301938313,0,0,0.000292122215,9.58486243e-10
443.5987,0.176701659,3.82882361e-06,0.00107222647,0,0.0101758406,0.018498028,0,0,0.0590389067,6.30997678e-07,0.000229336215,3.69635494e-12,0,2.09064952e-05,0.00011055027,0.0297753735,0,0,0.000142358201,1.03522336e-09
446.1612,0.176701368,3.82005379e-06,0.00107221095,0,0.0101463766,0.0184995412,0,0,0.0590386502,6.29294862e-07,0.000200520044,3.71961301e-12,0,3.41120573e-05,4.50279514e-05,0.0294632633,0,0,2.62252872e-05,1.13499787e-09
448.125,0.176701145,3.81333294e-06,0.00107219905,0,0.0101237965,0.018500702,0,0,0.0590384536,6.2798989e-07,0.000186133645,3.73743655e-12,0,0.000120529535,0.000186911101,0.0292583265,0,0,0.000598104138,1.23402003e-09
451.1937,0.176700796,3.80283072e-06,0.00107218047,0,0.0100885121,0.0185025159,0,0,0.0590381464,6.25950698e-07,0.000208803613,3.76528719e-12,0,2.72550813e-05,0.000150183978,0.0289571283,0,0,1.85747974e-05,1.45752986e-09
453.2594,0.176700562,3.79576113e-06,0.00107216796,0,0.0100647603,0.0185037372,0,0,0.0590379396,6.24578012e-07,0.000190392672,3.78403554e-12,0,0.000131397507,0.000256276162,0.028786889,0,0,0.00210646592,1.69475362e-09
454.866,0.176700379,3.79026275e-06,0.00107215823,0,0.0100462873,0.01850469,0,0,0.0590377788,6.23510405e-07,0.00021131288,3.79861841e-12,0,8.55118996e-05,9.84563771e-05,0.0286194282,0,0,0.00284224583,1.97678875e-09
456.8832,0.17670015,3.78335915e-06,0.00107214601,0,0.0100230932,0.0185058861,0,0,0.0590375769,6.22169948e-07,0.000183340107,3.8169259e-12,0,2.38634055e-05,5.21414191e-05,0.0282988467,0,0,4.18035534e-05,2.59428174e-09
460.3621,0.176699755,3.77145307e-06,0.00107212494,0,0.00998309225,0.0185079491,0,0,0.0590372286,6.19858172e-07,0.000175075819,3.84850195e-12,0,5.41805548e-05,0.000127927997,0.0273236392,0,0,7.82517435e-05,7.45270256e-09
461.9224,0.176699578,3.76611315e-06,0.0010721155,0,0.00996515165,0.0185088744,0,0,0.0590370724,6.18821332e-07,0.0002807005,3.86266283e-12,0,0.000411657602,0.000482345847,0.0263639056,0,0,0.00616505252,3.61863826e-07
463.5136,0.176699397,3.76066748e-06,0.00107210594,0,0.00994820065,0.018509816,0,0,0.0590369131,6.17763958e-07,0.000252905014,3.87710526e-12,0,0.000167172649,0.000741850116,0.0465432637,0,0,0.0599882997,3.43843015e-06
465.0547,0.176699222,3.75539326e-06,0.00107209673,0,0.0099325256,0.018510727,0,0,0.0590367589,6.16739876e-07,0.000246922284,3.89109072e-12,0,5.17050518e-05,0.00014433281,0.0306319291,0,0,0.00042614677,2.02162665e-08
467.1867,0.17669898,3.74809677e-06,0.00107208399,0,0.00991084031,0.0185119872,0,0,0.0590365454,6.15323134e-07,0.000203143941,3.91044106e-12,0,3.4464597e-05,0.000155845327,0.0291389134,0,0,0.000705903168,7.39309947e-10
470.4383,0.176698611,3.7369686e-06,0.00107206456,0,0.0098777672,0.0185139092,0,0,0.0590362199,6.13162402e-07,0.000191264199,3.93995418e-12,0,4.30741421e-05,0.000157426565,0.0284459895,0,0,2.21183842e-05,4.56587996e-10
474.1204,0.176698193,3.7243671e-06,0.00107204256,0,0.00984031533,0.0185160857,0,0,0.0590358513,6.10715597e-07,0.0001970368,3.97337239e-12,0,4.33383241e-05,6.3010166e-05,0.0277913478,0,0,3.06072786e-05,8.4484588e-10
476.8168,0.176697887,3.71513902e-06,0.00107202645,0,0.00981288934,0.0185176796,0,0,0.0590355814,6.08923802e-07,0.00019356833,3.99784476e-12,0,0.000219072973,0.000144338882,0.0264620264,0,0,0.00106288381,1.19779375e-08
478.2219,0.176697727,3.71033025e-06,0.00107201805,0,0.00979859759,0.0185185102,0,0,0.0590354408,6.07990095e-07,0.000174611545,4.01059878e-12,0,6.48847918e-05,0.00016832346,0.0351541176,0,0,0.0495647904,4.96814705e-07
479.7946,0.176697549,3.70494789e-06,0.00107200865,0,0.00978260113,0.0185194398,0,0,0.0590352833,6.06945014e-07,0.000232623321,4.02487227e-12,0,0.000103734966,0.00047350749,0.0308768595,0,0,0.00312521898,3.03183972e-08
482.0566,0.176697292,3.69720649e-06,0.00107199514,0,0.00975959357,0.0185207823,0,0,0.0590350569,6.05441885e-07,0.000263290412,4.0454028e-12,0,0.000188690903,0.000414505968,0.0285296722,0,0,3.92594155e-05,4.22548285e-10
485.0177,0.176696955,3.68707252e-06,0.00107197744,0,0.00972947523,0.0185225347,0,0,0.0590347605,6.03474194e-07,0.000205105834,4.07227797e-12,0,6.79609457e-05,0.000195641461,0.0279786419,0,0,0.00148036633,4.94297519e-10
487.217,0.176696706,3.6795457e-06,0.0010719643,0,0.00970710541,0.0185238362,0,0,0.0590345403,6.02012729e-07,0.000194834008,4.09223787e-12,0,5.24429607e-05,0.000198003062,0.0277121682,0,0,0.000261245016,5.7509815e-10
488.9792,0.176696506,3.6735148e-06,0.00107195377,0,0.00968918149,0.018524879,0,0,0.0590343639,6.00841724e-07,0.000176968114,4.10823217e-12,0,4.27817861e-05,0.000300151253,0.027972941,0,0,0.0120913503,6.38300777e-10
491.565,0.176696212,3.66466524e-06,0.00107193832,0,0.00966288045,0.0185264093,0,0,0.0590341051,5.99123425e-07,0.000206059008,4.13170114e-12,0,4.32394199e-05,0.000183325618,0.0272466702,0,0,2.51602361e-05,7.30917361e-10
495.2144,0.176695797,3.65217565e-06,0.00107191651,0,0.00962576118,0.018528569,0,0,0.0590337397,5.96698349e-07,0.000179698475,4.16482412e-12,0,0.000106105248,0.000291413871,0.0268563243,0,0,1.71810537e-05,8.68743936e-10
498.0147,0.176695479,3.64259199e-06,0.00107189978,0,0.00959727839,0.0185302261,0,0,0.0590334594,5.94837512e-07,0.000189224516,4.19023997e-12,0,3.62073978e-05,0.000186673272,0.0265247981,0,0,0.000475588335,9.89585187e-10
500.4767,0.176695213,3.63465072e-06,0.00107188589,0,0.00957271492,0.0185316831,0,0,0.0590332131,5.9328102e-07,0.000199094343,4.21280551e-12,0,4.13745825e-05,0.000547096113,0.0261883173,0,0,6.63549249e-05,1.11627017e-09
504.0925,0.176694896,3.6256745e-06,0.00107187053,0,0.00953956584,0.0185338228,0,0,0.0590328524,5.91481585e-07,0.000211764908,4.24705841e-12,0,6.99732813e-05,0.000271919882,0.0255714424,0,0,2.70363958e-05,1.36642535e-09
508.2943,0.176694528,3.61524354e-06,0.00107185267,0,0.0095010444,0.0185363092,0,0,0.0590324331,5.89390523e-07,0.000192441682,4.28689528e-12,0,4.44304985e-05,0.000291232356,0.0244893272,0,0,4.58447798e-05,1.87577215e-09
512.3086,0.176694176,3.60527805e-06,0.00107183562,0,0.00946424192,0.0185386846,0,0,0.0590320326,5.87392772e-07,0.000228584931,4.32495397e-12,0,0.000110918542,0.000711848938,0.0224181411,0,0,0.000112305971,3.17409102e-09
515.5033,0.176693896,3.59734721e-06,0.00107182204,0,0.00943495342,0.0185405751,0,0,0.0590317139,5.85802901e-07,0.000235930012,4.3552407e-12,0,2.72621342e-05,0.00014256757,0.0173713961,0,0,0.000520167425,8.97568913e-09
517.1269,0.176693753,3.59331663e-06,0.00107181514,0,0.00942006851,0.0185415359,0,0,0.0590315519,5.84994903e-07,0.00020509679,4.37063484e-12,0,1.6785817e-05,6.47281345e-05,0.0489505246,0,0,0.0240787433,2.50581706e-07
518.7303,0.176693613,3.58933619e-06,0.00107180833,0,0.00940536879,0.0185424847,0,0,0.0590313919,5.84196957e-07,0.000178746756,4.38583594e-12,0,8.56090768e-05,0.000193010468,0.412978192,0,0,0.172214332,1.72145746e-06
520.4375,0.176693463,3.58509807e-06,0.00107180108,0,0.00938971745,0.0185434949,0,0,0.0590312216,5.83347354e-07,0.000260981161,4.40202122e-12,0,0.000178612128,0.000377928668,0.0448282456,0,0,0.00168174351,1.32545376e-08
522.3032,0.1766933,3.58046647e-06,0.00107179315,0,0.009372613,0.0185445989,0,0,0.0590310354,5.82418872e-07,0.000200210694,4.41970993e-12,0,3.83067152e-05,7.59548213e-05,0.0335973698,0,0,0.00113888109,1.58514437e-09
524.06,0.176693146,3.57610522e-06,0.00107178568,0,0.00935650694,0.0185456385,0,0,0.0590308602,5.81544585e-07,0.000264603668,4.43636511e-12,0,0.00023645433,0.000270823862,0.0305988693,0,0,0.00205687268,1.08050907e-09
526.1316,0.176692964,3.57096247e-06,0.00107177688,0,0.00933751483,0.0185468644,0,0,0.0590306535,5.80513635e-07,0.000198429514,4.45600563e-12,0,2.85131896e-05,4.50459754e-05,0.0285015303,0,0,0.0001086957,1.24709789e-09
528.9209,0.176692719,3.56403804e-06,0.00107176503,0,0.00931194297,0.018548515,0,0,0.0590303752,5.79125516e-07,0.000223185638,4.48245116e-12,0,0.000136018259,0.000275534159,0.0261531377,0,0,0.000121148852,2.1444246e-09
532.0442,0.176692446,3.55628446e-06,0.00107175183,0,0.00928391873,0.0185503632,0,0,0.0590300636,5.77571178e-07,0.000235450708,4.51206228e-12,0,8.53238638e-05,0.000142797472,0.0216799356,0,0,0.00111138922,6.89920669e-09
533.6099,0.176692308,3.55239761e-06,0.00107174533,0,0.00927076657,0.0185512897,0,0,0.0590299074,5.76791994e-07,0.000197278201,4.52690606e-12,0,3.77390337e-05,0.000105093,0.019891371,0,0,0.00499672439,8.09602561e-08
535.2562,0.176692164,3.54831067e-06,0.00107173848,0,0.00925693736,0.0185522639,0,0,0.0590297431,5.75972699e-07,0.000201551535,4.54251334e-12,0,5.97663426e-05,0.00019333082,0.37406501,0,0,0.191811493,3.017153e-06
536.9859,0.176692012,3.54401669e-06,0.00107173129,0,0.00924240757,0.0185532874,0,0,0.0590295705,5.75111898e-07,0.000183533753,4.55891175e-12,0,4.1342871e-05,0.000330849322,0.0578147479,0,0,0.00577929237,8.82953571e-08
539.6178,0.176691782,3.53748301e-06,0.00107172035,0,0.00922029915,0.0185548448,0,0,0.0590293079,5.7380211e-07,0.000197420061,4.58386488e-12,0,4.98555413e-05,0.000175255767,0.0347562539,0,0,0.000202115842,2.54427593e-09
542.1698,0.176691558,3.53114767e-06,0.00107170974,0,0.0091988619,0.018556355,0,0,0.0590290533,5.72532085e-07,0.000372575323,4.60805994e-12,0,0.000347663631,0.000407986148,0.0318986017,0,0,0.0014030704,1.14261104e-09
544.8886,0.17669132,3.52439826e-06,0.00107169844,0,0.0091760235,0.0185579638,0,0,0.0590287821,5.71179051e-07,0.000223299541,4.63383639e-12,0,4.60476653e-05,0.000269141197,0.030443547,0,0,5.11678291e-05,8.31584382e-10
548.3474,0.176691016,3.51581179e-06,0.00107168406,0,0.00914696896,0.0185600106,0,0,0.059028437,5.69457749e-07,0.000226694243,4.66662723e-12,0,3.53975984e-05,5.54587921e-05,0.0293315386,0,0,3.37255772e-05,7.72478644e-10
551.0444,0.17669078,3.50911649e-06,0.00107167285,0,0.00912431369,0.0185616065,0,0,0.0590281679,5.68115563e-07,0.000194545227,4.69219727e-12,0,7.03130538e-05,0.000144592884,0.0287040627,0,0,0.000907894386,8.04026728e-10
553.46,0.176690568,3.50311977e-06,0.00107166281,0,0.00910402222,0.018563036,0,0,0.0590279269,5.66913419e-07,0.000206693766,4.71509931e-12,0,1.67458791e-05,4.54431595e-05,0.0282211801,0,0,3.49804292e-05,8.56648515e-10
555.7419,0.176690368,3.49745496e-06,0.00107165333,0,0.00908485386,0.0185643863,0,0,0.0590276992,5.65777812e-07,0.000173145597,4.73673256e-12,0,2.93338223e-05,0.000161877333,0.0279142996,0,0,0.00749917642,9.19523471e-10
557.6723,0.176690199,3.49266275e-06,0.0010716453,0,0.00906863816,0.0185655286,0,0,0.0590275066,5.64817131e-07,0.000203788058,4.75503434e-12,0,5.37295312e-05,0.00048792984,0.0274760334,0,0,0.0012012939,9.80924186e-10
561.0583,0.176689902,3.48425701e-06,0.00107163123,0,0.00904019516,0.0185675323,0,0,0.0590271688,5.63132059e-07,0.000206001601,4.787137e-12,0,7.93872419e-05,0.000265706066,0.0268679346,0,0,2.59202547e-05,1.10654077e-09
564.3208,0.176689616,3.47615786e-06,0.00107161767,0,0.009014015,0.0185694628,0,0,0.0590268433,5.61508447e-07,0.000190311788,4.81806758e-12,0,5.5880971e-05,0.000193518201,0.0262401955,0,0,2.73927098e-05,1.25274488e-09
568.7067,0.176689231,3.46526987e-06,0.00107159944,0,0.00898012441,0.0185720582,0,0,0.0590264057,5.59325766e-07,0.000174522998,4.85964854e-12,0,5.73754689e-05,0.000156959764,0.0251859857,0,0,3.82597187e-05,1.50425476e-09
573.1342,0.176688843,3.45427861e-06,0.00107158103,0,0.00894591238,0.0185746782,0,0,0.0590259639,5.57122382e-07,0.000344705429,4.90162472e-12,0,0.000257460844,0.000564546058,0.0234381855,0,0,7.77196579e-05,1.86473465e-09
577.092,0.176688496,3.44445338e-06,0.00107156458,0,0.0089153298,0.0185770202,0,0,0.0590255691,5.55152748e-07,0.000234634212,4.9391483e-12,0,0.00014734606,0.000492049054,0.0190306153,0,0,0.000375967152,2.35930215e-09
579.0109,0.176688328,3.43968971e-06,0.0010715566,0,0.00890050214,0.0185781557,0,0,0.0590253776,5.54197791e-07,0.000233032867,4.95734082e-12,0,7.44947729e-05,0.000167473097,0.0579398305,0,0,0.03617276,2.67631373e-09
580.9522,0.176688158,3.43487044e-06,0.00107154853,0,0.00888550139,0.0185793045,0,0,0.0590251839,5.53231686e-07,0.000209250634,4.97574615e-12,0,2.87586502e-05,6.27304685e-05,0.158680165,0,0,0.0719929645,3.11907356e-09
582.5222,0.17668802,3.43097292e-06,0.00107154201,0,0.00887336973,0.0185802335,0,0,0.0590250273,5.52450362e-07,0.000195929846,4.99063146e-12,0,7.62305081e-05,0.000138122931,0.0346518653,0,0,0.000784179226,3.69891426e-09
