cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.225492416930483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.451424762179049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32.20819614031131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.473970273116936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,276.4381469341189,0.8948636060696614,0.0011414080616396793,0.0020524735915813047,2.0009948266558145e-06,0.8969160796612428,0.001143409056466335,0.0020524735915813047,0.0010202899831758588,0.0017610928895176177,2.584990035816233e-06,7.817526372262128
23,27.275885197675496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.83174289533997,0.408062286100483,0.0005483425813280978,0.0001717693241043023,6.772505786690218e-07,0.4082340554245873,0.0005490198319067669,0.0001717693241043023,0.00015264495324715445,0.0008475930008942012,1.557762248199162e-06,3.7624821932306873
24,6.191839568524874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.153591015096657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.645282770317078,0.09895648820102683,0.00034716198493504934,1.2791259932017828e-05,3.210084595072886e-07,0.09896927946095885,0.00034748299339455664,1.2791259932017828e-05,1.695559739929707e-05,0.0002119481633142213,1.1168308597515337e-06,0.940842113510146
26,2.908871448301276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,506.804443421912,1.4018823803711713,0.002036912627902826,0.002237034175617625,2.999253864832125e-06,1.404119414546789,0.0020399118817676586,0.002237034175617625,0.0011898905338223104,0.00282063405372604,5.259583143766928e-06,12.52085067900296
