cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,1.9429895491614928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484151.1975896942,83.44955032411897
21,23.708967278699692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191452.886969122,243.020235195201
31,61.44654119195759,0.48292492575802337,0.00010890803939038547,0.004847854291874272,1.3509324119154323e-06,0.48777278004989766,0.0001102589718023009,0.0,0.0,0.0,0.0,0.0,0.0,4771264.990508345,944.7440833629192
22,0.541352540835709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47660.01901892323,44.748885786914684
32,118.39719745192764,0.906552363571503,0.00013055657028932703,0.010547834760508627,1.725782478715263e-06,0.9171001983320116,0.0001322823527680423,0.0,0.0,0.0,0.0,0.0,0.0,9534592.636815665,1120.1765039210868
23,0.07314449164509289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6568.032629065886,15.02822195553775
total,206.1101925042272,1.3894772893295264,0.0002394646096797125,0.015395689052382899,3.0767148906306954e-06,1.4048729783819094,0.00024254132457034318,0.0,0.0,0.0,0.0,0.0,0.0,18035689.763530813,2451.1674805457787
