cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.0886020030685133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.17769292743664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.8424966103048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.192123468090077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,269.3075662616517,0.8101034628141515,0.0009782418948861785,0.0017955357212407399,2.076220717374973e-06,0.8118989985353922,0.0009803181156035534,0.0017955357212407399,0.0,0.0,0.0,0.0
23,26.970667460088798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,113.06552694525082,0.39118667205954366,0.0005059841019034577,0.0001812978688657845,6.044836368111476e-07,0.39136796992840944,0.0005065885855402688,0.0001812978688657845,0.0,0.0,0.0,0.0
24,6.107112061634292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.186597795262465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,26.06465027717776,0.09816492155665124,0.00028413465142348266,1.5626391371654515e-05,2.6795405036651284e-07,0.09818054794802289,0.0002844026054738492,1.5626391371654515e-05,0.0,0.0,0.0,0.0
26,2.913869651754882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,497.9169054617208,1.2994550564303462,0.0017683606482131187,0.001992459981478179,2.948658404552633e-06,1.3014475164118244,0.0017713093066176716,0.001992459981478179,0.0,0.0,0.0,0.0
