cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev
11,1.7763323291525175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.830800749705757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,17.036088843669727,0.1313342523354614,3.961474182639974e-05,0.014759939542210684,4.887563267035672e-06,0.14609419187767209,4.450230509343541e-05,0.00013267894931044458,3.8341355718553325e-08,0.001083962653984012,5.705714818579785e-07,4.6907093586007145,0.0024690749075764497
22,23.10550835220689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.38958513293476,0.9947820286634256,0.0002978203354211131,0.06537108252370662,2.4024354598954216e-05,1.0601531111871323,0.0003218446900200673,0.0005817698350368574,2.4500958695252574e-07,0.008676836771377865,3.538577608720407e-06,37.54789825734464,0.015312740752048613
23,0.005775200449857497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,160.14409060811948,1.126116280998887,0.0003374350772475128,0.0801310220659173,2.8911917865989887e-05,1.2062473030648044,0.0003663469951135027,0.000714448784347302,2.8335094267107904e-07,0.009760799425361876,4.109149090578386e-06,42.238607615945355,0.017781815659625062
