fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
500,99,"[42, 44]",0.08899955187024575,4.399922702425937e-05
500,98,[44],0.040066251418786905,1.6571640960332703e-05
500,total,,0.12906580328903267,4.701649990004033e-05
