cell,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,energy mid [eV]
31,0.001,0.0010470399110535467,total,flux,2.3003824265509027e-08,1.5956353545213195e-08,0.0010235199555267732
31,0.0010470399110535467,0.0010962925753390188,total,flux,5.1107011689408986e-08,2.5256658428312714e-08,0.0010716662431962828
31,0.0010962925753390188,0.0011478620805716298,total,flux,3.860216487865058e-08,2.012430265395305e-08,0.0011220773279553243
31,0.0011478620805716298,0.001201857410743458,total,flux,4.866039917529055e-08,3.141385647446657e-08,0.0011748597456575438
31,0.001201857410743458,0.0012583926764438763,total,flux,1.5326748118594598e-07,4.6208748618970854e-08,0.0012301250435936672
31,0.0012583926764438763,0.0013175873560142307,total,flux,4.910170787096559e-08,2.781952954629376e-08,0.0012879900162290534
31,0.0013175873560142307,0.0013795665480464177,total,flux,1.5005423989863967e-07,5.2939425440767314e-08,0.0013485769520303241
31,0.0013795665480464177,0.0014444612357589696,total,flux,8.427833949564802e-08,4.559136053928366e-08,0.0014120138919026938
31,0.0014444612357589696,0.0015124085638093675,total,flux,1.1510757016078671e-07,4.587602179500402e-08,0.0014784348997841684
31,0.0015124085638093675,0.0015835521281275823,total,flux,1.268163042187677e-07,5.131387575863089e-08,0.0015479803459684748
31,0.0015835521281275823,0.0016580422793833582,total,flux,1.949099375435851e-07,7.211060555904467e-08,0.0016207972037554702
31,0.0016580422793833582,0.0017360364407285694,total,flux,1.1575037275380101e-07,4.594984318105978e-08,0.0016970393600559638
31,0.0017360364407285694,0.0018176994404861568,total,flux,1.557498026934991e-07,5.289819633809476e-08,0.001776867940607363
31,0.0018176994404861568,0.001903203860488707,total,flux,1.3970736376779443e-07,5.2232678091937385e-08,0.0018604516504874319
31,0.001903203860488707,0.0019927304008028625,total,flux,1.5008811891392938e-07,5.4232860805276435e-08,0.0019479671306457847
31,0.0019927304008028625,0.0020864682616103273,total,flux,2.1161808594291562e-07,5.297845250786293e-08,0.0020395993312065947
31,0.0020864682616103273,0.0021846155430525253,total,flux,1.9182156211362575e-07,6.847858597570573e-08,0.002135541902331426
31,0.0021846155430525253,0.0022873796638839114,total,flux,1.6515213604325057e-07,4.0890998973712294e-08,0.002235997603468218
31,0.0022873796638839114,0.0023949777998187017,total,flux,4.0977654323601537e-07,9.75295172496018e-08,0.0023411787318513063
31,0.0023949777998187017,0.0025076373424973925,total,flux,2.5505744769064124e-07,7.005310234314468e-08,0.002451307571158047
31,0.0025076373424973925,0.002625596380043022,total,flux,2.2716249689021747e-07,4.807382612805051e-08,0.002566616861270207
31,0.002625596380043022,0.0027491042002227594,total,flux,4.007030007010879e-07,9.369756942663958e-08,0.0026873502901328906
31,0.0027491042002227594,0.0028784218172781696,total,flux,5.053012865124116e-07,8.441771566823076e-08,0.0028137630087504643
31,0.0028784218172781696,0.0030138225235375226,total,flux,4.143576646917812e-07,7.50184886862212e-08,0.002946122170407846
31,0.0030138225235375226,0.003155592466975903,total,flux,6.778797272911974e-07,1.5052721215329714e-07,0.0030847074952567127
31,0.003155592466975903,0.003304031255943691,total,flux,4.208344535568553e-07,7.883530199047481e-08,0.0032298118614597967
31,0.003304031255943691,0.0034594525923414203,total,flux,6.761923226577006e-07,1.451723486290454e-07,0.0033817419241425556
31,0.0034594525923414203,0.0036221849345791216,total,flux,7.555047438579461e-07,1.4007230689600144e-07,0.003540818763460271
31,0.0036221849345791216,0.00379257219172122,total,flux,6.371100466344041e-07,1.0229342933108658e-07,0.003707378563150171
31,0.00379257219172122,0.003970974450283936,total,flux,5.931798060311962e-07,9.764547606423438e-08,0.0038817733210025785
31,0.003970974450283936,0.004157768735221199,total,flux,9.160928688650714e-07,1.302526546464678e-07,0.004064371592752568
31,0.004157768735221199,0.004353349806707221,total,flux,9.553033432754743e-07,1.5407284402962466e-07,0.00425555927096421
31,0.004353349806707221,0.004558130994399704,total,flux,1.2448159590139709e-06,1.9495069183490987e-07,0.0044557404005534625
31,0.004558130994399704,0.0047725450709466795,total,flux,1.3189902181938592e-06,1.754239449824331e-07,0.004665338032673192
31,0.0047725450709466795,0.004997045166583053,total,flux,1.4112680167229288e-06,1.8205969083634545e-07,0.004884795118764867
31,0.004997045166583053,0.005232105726749675,total,flux,1.4144139675649885e-06,1.9036621555695578e-07,0.005114575446666364
31,0.005232105726749675,0.005478223514758732,total,flux,1.310899923730811e-06,1.5448865352938605e-07,0.005355164620754204
31,0.005478223514758732,0.00573591866162443,total,flux,1.1766843147749125e-06,1.7979823421015026e-07,0.005607071088191581
31,0.00573591866162443,0.0060057357652776215,total,flux,1.9343987137391395e-06,2.509168243741225e-07,0.005870827213451026
31,0.0060057357652776215,0.006288245041487384,total,flux,2.0899788462617014e-06,2.408135617103088e-07,0.0061469904033825025
31,0.006288245041487384,0.006584043528921856,total,flux,2.4103134586783564e-06,1.7480905311272367e-07,0.00643614428520462
31,0.006584043528921856,0.00689375635089502,total,flux,2.4079674363515425e-06,2.6135923659291093e-07,0.006738899939908438
31,0.00689375635089502,0.0072180380364659435,total,flux,2.237734889432356e-06,2.331028955016758e-07,0.007055897193680482
31,0.0072180380364659435,0.007557573903682418,total,flux,2.6940476369700217e-06,2.8641052892288246e-07,0.007387805970074181
31,0.007557573903682418,0.007913081507892243,total,flux,2.6438967062125793e-06,2.2215843574868068e-07,0.00773532770578733
31,0.007913081507892243,0.00828531215818296,total,flux,3.4876139106733634e-06,3.387941176899716e-07,0.0080991968330376
31,0.00828531215818296,0.008675052505154754,total,flux,3.6925374211182123e-06,3.639236794731906e-07,0.008480182331668857
31,0.008675052505154754,0.00908312620338208,total,flux,4.243401243944715e-06,3.10335447213382e-07,0.008879089354268416
31,0.00908312620338208,0.009510395652077312,total,flux,4.930218578754175e-06,4.4678524254490497e-07,0.009296760927729696
31,0.009510395652077312,0.009957763817635065,total,flux,4.785785747903712e-06,3.451968695787087e-07,0.00973407973485619
31,0.009957763817635065,0.010426176141908838,total,flux,5.630872976667063e-06,4.342002036504158e-07,0.010191969979771951
31,0.010426176141908838,0.01091662254025284,total,flux,6.692293099946794e-06,3.289964802420775e-07,0.010671399341080839
31,0.01091662254025284,0.011430139493551475,total,flux,6.066239565446351e-06,3.649015488875273e-07,0.011173381016902156
31,0.011430139493551475,0.011967812238657767,total,flux,8.309620591992412e-06,5.340311961061512e-07,0.01169897586610462
31,0.011967812238657767,0.012530777061869775,total,flux,8.189894910189665e-06,4.2341377173488385e-07,0.01224929465026377
31,0.012530777061869775,0.01312022370029195,total,flux,8.205551703286517e-06,4.570565873559736e-07,0.012825500381080861
31,0.01312022370029195,0.013737397856156318,total,flux,1.0173280588357549e-05,5.678997568431439e-07,0.013428810778224134
31,0.013737397856156318,0.014383603829417092,total,flux,1.1493843677296348e-05,5.84271905567607e-07,0.014060500842786705
31,0.014383603829417092,0.015060207274182318,total,flux,1.174575056241109e-05,5.47083315594399e-07,0.014721905551799705
31,0.015060207274182318,0.01576863808480783,total,flux,1.4129831472981686e-05,5.370036995716477e-07,0.015414422679495074
31,0.01576863808480783,0.016510393417752758,total,flux,1.55696588108511e-05,6.932921264666993e-07,0.016139515751280295
31,0.016510393417752758,0.017287040855582907,total,flux,1.682304124891389e-05,6.631583492603005e-07,0.01689871713666783
31,0.017287040855582907,0.018100221719808556,total,flux,1.8409021894083507e-05,6.017427819213355e-07,0.01769363128769573
31,0.018100221719808556,0.01895165453955782,total,flux,2.0565683908715444e-05,7.364801760984567e-07,0.018525938129683187
31,0.01895165453955782,0.019843138683416164,total,flux,2.2717848602198127e-05,7.116744924371608e-07,0.01939739661148699
31,0.019843138683416164,0.020776558162107252,total,flux,2.4405391518034082e-05,8.904296004049986e-07,0.020309848422761706
31,0.020776558162107252,0.021753885610051614,total,flux,2.6483910651681162e-05,6.129593789582406e-07,0.021265221886079433
31,0.021753885610051614,0.02277718645421747,total,flux,2.9404728526746483e-05,1.1711316694166836e-06,0.02226553603213454
31,0.02277718645421747,0.023848623279073906,total,flux,3.3974075156846916e-05,1.0192687877481227e-06,0.023312904866645688
31,0.023848623279073906,0.02497046039687107,total,flux,3.5171674847779315e-05,8.56093485013454e-07,0.02440954183797249
31,0.02497046039687107,0.026145068632905992,total,flux,4.0109738199564876e-05,1.2497135764175635e-06,0.02555776451488853
31,0.026145068632905992,0.02737493033588676,total,flux,4.3028412495967914e-05,9.535227557997996e-07,0.026759999484396377
31,0.02737493033588676,0.02866264462398391,total,flux,4.799717179620671e-05,1.3426653402159298e-06,0.028018787479935338
31,0.02866264462398391,0.03001093287765553,total,flux,5.264566903507396e-05,1.5549309252564085e-06,0.02933678875081972
31,0.03001093287765553,0.031422644490854405,total,flux,5.8711510218171356e-05,1.255239799079313e-06,0.030716788684254967
31,0.031422644490854405,0.03290076289277141,total,flux,6.378091534464523e-05,1.0176582007547182e-06,0.03216170369181291
31,0.03290076289277141,0.034448411852841206,total,flux,7.402073982758636e-05,1.6224166251630782e-06,0.033674587372806306
31,0.034448411852841206,0.0360688620823348,total,flux,7.871477130669667e-05,1.4933170872820086e-06,0.035258636967588006
31,0.0360688620823348,0.03776553814649047,total,flux,8.667040481249065e-05,1.5674204096605538e-06,0.03691720011441263
31,0.03776553814649047,0.039542025701790676,total,flux,9.771357528664026e-05,1.7614883519594986e-06,0.03865378192414057
31,0.039542025701790676,0.041402079073679966,total,flux,0.0001066179225874787,1.671926670358785e-06,0.040472052387735324
31,0.041402079073679966,0.04334962919073777,total,flux,0.00011551569694366864,1.773648321254797e-06,0.04237585413220887
31,0.04334962919073777,0.04538879189207431,total,flux,0.00013168854918699132,2.2718664752252102e-06,0.04436921054140604
31,0.04538879189207431,0.04752387662550542,total,flux,0.00013868598169122543,2.2913705067339953e-06,0.046456334258789866
31,0.04752387662550542,0.04975939555488892,total,flux,0.00015372309907124026,2.717814495577738e-06,0.04864163609019717
31,0.04975939555488892,0.052100073095869136,total,flux,0.00017021952763206756,2.403232639583122e-06,0.05092973432537903
31,0.052100073095869136,0.05455085590018209,total,flux,0.00018615909976656353,2.722935624575308e-06,0.05332546449802561
31,0.05455085590018209,0.057116923309621495,total,flux,0.00020739605168082142,2.884563092344628e-06,0.05583388960490179
31,0.057116923309621495,0.059803698301758336,total,flux,0.00022754603482674164,2.5495997768596314e-06,0.05846031080568992
31,0.059803698301758336,0.06261685895054618,total,flux,0.0002438271587836963,3.0609209659445424e-06,0.06121027862615226
31,0.06261685895054618,0.06556235042603231,total,flux,0.00027091494371227627,2.602471126961777e-06,0.06408960468828925
31,0.06556235042603231,0.06864639755853433,total,flux,0.00028741443113979134,2.779148979326465e-06,0.06710437399228332
31,0.06864639755853433,0.07187551799383418,total,flux,0.00031997653546308476,2.5981595995108583e-06,0.07026095777618425
31,0.07187551799383418,0.07525653596719173,total,flux,0.0003417091008629822,3.2453748692932624e-06,0.07356602698051296
31,0.07525653596719173,0.07879659672528647,total,flux,0.0003794261029802803,3.873840897253704e-06,0.0770265663462391
31,0.07879659672528647,0.08250318162656611,total,flux,0.00041785235589929346,4.55054637038247e-06,0.08064988917592629
31,0.08250318162656611,0.08638412395191439,total,flux,0.00044523530746178784,4.772987144740126e-06,0.08444365278924025
31,0.08638412395191439,0.090447625459051,total,flux,0.0004820806864729022,3.828203109807913e-06,0.08841587470548269
31,0.090447625459051,0.09470227371564925,total,flux,0.0005211434642863639,3.41276834954804e-06,0.09257494958735013
31,0.09470227371564925,0.099157060247802,total,flux,0.0005601634539651354,4.630378074248713e-06,0.09692966698172563
31,0.099157060247802,0.10382139954218973,total,flux,0.000610415686821631,4.252534418631084e-06,0.10148922989499587
31,0.10382139954218973,0.10870514894210906,total,flux,0.0006493505583301094,4.188113157254792e-06,0.1062632742421494
31,0.10870514894210906,0.1138186294794084,total,flux,0.0007080321129027,4.455312672386098e-06,0.11126188921075873
31,0.1138186294794084,0.11917264768635635,total,flux,0.0007589779339173774,4.202277033489609e-06,0.11649563858288238
31,0.11917264768635635,0.1247785184335382,total,flux,0.000815710025866019,5.100936875705783e-06,0.12197558305994727
31,0.1247785184335382,0.13064808884204515,total,flux,0.000876492263751978,5.560402511403473e-06,0.12771330363779168
31,0.13064808884204515,0.1367937633204908,total,flux,0.0009353591754512327,6.011655130397679e-06,0.13372092608126798
31,0.1367937633204908,0.1432285297797666,total,flux,0.0009988448860439227,7.530787448849161e-06,0.1400111465501287
31,0.1432285297797666,0.14996598708093709,total,flux,0.0010507846153638906,5.270295857182852e-06,0.14659725843035185
31,0.14996598708093709,0.15702037377428169,total,flux,0.001115638524215254,7.367645219683983e-06,0.1534931804276094
31,0.15702037377428169,0.16440659819021855,total,flux,0.0011844006403708774,6.065782495027469e-06,0.1607134859822501
31,0.16440659819021855,0.1721402699457026,total,flux,0.0012663937500262403,7.48655227872631e-06,0.16827343406796058
31,0.1721402699457026,0.18023773293268194,total,flux,0.0013370365775735808,7.356773066755481e-06,0.17618900143919228
31,0.18023773293268194,0.1887160998583282,total,flux,0.0014037721111091997,5.9609265313841e-06,0.18447691639550506
31,0.1887160998583282,0.19759328841003618,total,flux,0.0014931157840464007,7.718736276501918e-06,0.19315469413418218
31,0.19759328841003618,0.20688805912162206,total,flux,0.0015616095189404588,6.205414738536264e-06,0.2022406737658291
31,0.20688805912162206,0.21662005502074405,total,flux,0.0016271596007480852,8.673033786079286e-06,0.21175405707118305
31,0.21662005502074405,0.226809843141334,total,flux,0.0017030674475621602,8.777905071906775e-06,0.22171494908103903
31,0.226809843141334,0.2374789579887712,total,flux,0.0017876677424997528,8.771915770273611e-06,0.2321444005650526
31,0.2374789579887712,0.24864994704965193,total,flux,0.001847828667923017,7.150806808056321e-06,0.24306445251921155
31,0.24864994704965193,0.26034641844233664,total,flux,0.0019361191294864882,8.630507263061071e-06,0.2544981827459943
31,0.26034641844233664,0.2725930908089736,total,flux,0.00201386676320265,8.717715600526133e-06,0.26646975462565514
31,0.2725930908089736,0.28541584555443905,total,flux,0.0020883592079211917,7.360985838668197e-06,0.2790044681817063
31,0.28541584555443905,0.29884178154259267,total,flux,0.0021510352482222127,8.762285080766822e-06,0.29212881354851583
31,0.29884178154259267,0.31289927236543963,total,flux,0.002246247422958942,8.79684726061045e-06,0.3058705269540162
31,0.31289927236543963,0.3276180263062294,total,flux,0.002329521111403546,7.700451332836778e-06,0.3202586493358345
31,0.3276180263062294,0.34302914912321286,total,flux,0.002394092805418014,9.206866364893168e-06,0.33532358771472115
31,0.34302914912321286,0.3591652097867426,total,flux,0.0024718091107415606,9.859272567932703e-06,0.35109717945497776
31,0.3591652097867426,0.3760603093086394,total,flux,0.002538093395453645,6.56839161743178e-06,0.367612759547691
31,0.3760603093086394,0.393750152809287,total,flux,0.002600053885941089,1.185190351517898e-05,0.3849052310589632
31,0.393750152809287,0.41227212497475624,total,flux,0.0026822585837552896,7.401611685145156e-06,0.4030111388920216
31,0.41227212497475624,0.4316653690634254,total,flux,0.0027509555583634703,1.0563221359772699e-05,0.4219687470190908
31,0.4316653690634254,0.4519708696290653,total,flux,0.0028261204182936216,1.1757859303833753e-05,0.4418181193462454
31,0.4519708696290653,0.47323153913521065,total,flux,0.0029038559756242627,1.1804250132171973e-05,0.462601204382138
31,0.47323153913521065,0.49549230864386395,total,flux,0.002954772157382498,1.1537591768326905e-05,0.4843619238895373
31,0.49549230864386395,0.5188002227701878,total,flux,0.003044690835748866,9.745325570812935e-06,0.5071462657070258
31,0.5188002227701878,0.5432045391038576,total,flux,0.003129921785088692,1.0766198772281944e-05,0.5310023809370227
31,0.5432045391038576,0.5687568323071858,total,flux,0.0031987003820299707,1.0556672041856174e-05,0.5559806857055216
31,0.5687568323071858,0.5955111031100121,total,flux,0.003234245656949003,7.782759836396511e-06,0.5821339677085989
31,0.5955111031100121,0.6235238924317065,total,flux,0.003322563996493916,1.0725436737606129e-05,0.6095174977708593
31,0.6235238924317065,0.6528544008714552,total,flux,0.0034217352546142025,1.2350444778446323e-05,0.6381891466515808
31,0.6528544008714552,0.6835646138193648,total,flux,0.003462017315259394,8.299450743357836e-06,0.66820950734541
31,0.6835646138193648,0.7157194324527797,total,flux,0.00355688642094326,1.2510539025743667e-05,0.6996420231360723
31,0.7157194324527797,0.7493868108946533,total,flux,0.0036317826744703494,1.4605060915261662e-05,0.7325531216737164
31,0.7493868108946533,0.7846378998238388,total,flux,0.0037112868484072436,1.2108709492454574e-05,0.7670123553592461
31,0.7846378998238388,0.8215471968407938,total,flux,0.0037685837886817035,8.328821750735084e-06,0.8030925483323164
31,0.8215471968407938,0.8601927039064753,total,flux,0.00387816499784891,1.2990336551474106e-05,0.8408699503736345
31,0.8601927039064753,0.9006560921871456,total,flux,0.003968294414325527,9.796599868005716e-06,0.8804243980468105
31,0.9006560921871456,0.9430228746534638,total,flux,0.00405791288086935,1.237563558013826e-05,0.9218394834203048
31,0.9430228746534638,0.9873825867986226,total,flux,0.004128434299380051,1.2361890153562854e-05,0.9652027307260431
31,0.9873825867986226,1.0338289758574506,total,flux,0.004203595884428448,1.2058885502871507e-05,1.0106057813280365
31,1.0338289758574506,1.0824601989263642,total,flux,0.004298913324664831,1.1214152683163835e-05,1.0581445873919075
31,1.0824601989263642,1.1333790304028648,total,flux,0.004372787559891353,1.3696207397281837e-05,1.1079196146646146
31,1.1333790304028648,1.1866930791829704,total,flux,0.004485694340304718,1.0410699755894217e-05,1.1600360547929176
31,1.1866930791829704,1.2425150160755967,total,flux,0.004584616947839863,9.849467099376039e-06,1.2146040476292836
31,1.2425150160755967,1.3009628119144887,total,flux,0.004676925934601217,1.4104399293507191e-05,1.2717389139950428
31,1.3009628119144887,1.3621599868709182,total,flux,0.004785524435336198,1.6886559043055166e-05,1.3315613993927036
31,1.3621599868709182,1.4262358714940264,total,flux,0.004877830228330898,1.552160510934284e-05,1.3941979291824724
31,1.4262358714940264,1.493325880030483,total,flux,0.004989429206677617,1.4415588349778678e-05,1.4597808757622546
31,1.493325880030483,1.5635717966010745,total,flux,0.005078412069834544,1.2243838423307484e-05,1.5284488383157786
31,1.5635717966010745,1.6371220748390232,total,flux,0.0051757053237512195,1.3141906418262034e-05,1.6003469357200488
31,1.6371220748390232,1.7141321516232484,total,flux,0.0052767882325951585,1.2757778125403218e-05,1.6756271132311358
