cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.52866136777285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85027616614639,0.008798614623555728,0.0,0.0
41,12.776464540548199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204934071090289,1.618475794187356e-05,0.0,0.0,0.0,0.0,45.94032402025989,0.004610154552257874,0.0,0.0
21,12.220970146376478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0060536112209,0.006781116007888765,0.0,0.0
31,23.191629871018996,0.1060694570648671,2.096223574938512e-05,0.053356063641297614,1.8872470676985205e-05,0.0,0.0,236.89558258437938,0.08379188101070151,0.0,0.0,0.0909248793586957,1.9450142250226764e-05,0.015144577706171407,1.5120934991583538e-06,0.015324359820919804,1.5512219487876602e-06,0.0,0.0,0.0,0.0,227.10072739849232,0.020233437407593466,123.8501019305893,0.01004127584111767
22,31.308895086539007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011536788919507445,9.352708002127033e-07,142.20008774777557,0.013782151814749918,0.0,0.0
32,175.73497200669578,0.7871095340406452,0.0001107020852896808,0.3903977373200969,4.479464472208141e-05,0.0,0.0,1733.326881904489,0.19888373942721568,0.0,0.0,0.7264962976792154,9.985686069700342e-05,0.06061323636142977,1.0845224592677396e-05,0.06619053814327007,8.981603193894021e-06,0.0,0.0,0.056955508678876596,5.330880803945307e-06,1187.2485587308431,0.1156140348012177,617.1987054951652,0.06394466683558331
23,0.011162239678483017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02932289416264262,0.0001445406990054869,0.0,0.0
total,257.7727552586298,0.8931789911055124,0.00013166432103906591,0.44375380096139455,6.366711539906662e-05,0.0,0.0,1970.2224644888684,0.28267562043791716,0.0,0.0,0.8174211770379112,0.00011930700294723018,0.07575781406760118,1.235731809183575e-05,0.20200830507321876,2.671758308455524e-05,0.0,0.0,0.06849229759838404,6.266151604158011e-06,1719.3753505689008,0.16996404990626893,741.0488074257545,0.07398594267670097
