target,reaction,integral_n_per_src,mean_E_MeV,median_E_MeV,peak_E_MeV,std_dev_E_MeV,E10_MeV,E90_MeV
U-nat,"(n,2n)",0.00369171,1.5659677100834934,1.2212397429250603,1.3978979000642144,1.3044257381779685,0.3462445881855285,3.122209176717149
U-nat,"(n,n')",0.006365842285497435,4.051121803459526,1.1624521109071684,14.082139612867307,4.87465906045559,0.2712897085782024,12.876008871643238
U-nat,"(n,elastic)",0.018390715473419375,7.79350168890914,8.532748852528236,14.31811554857881,5.764454414116495,0.3541167622017889,14.111544916610024
U-nat,nu-fission,0.018048670000000003,2.054723566791876,1.5756228085946316,2.0149034072201495,1.7054975747968668,0.4023869333552399,4.3029426923404195
