cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.0600367480107944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.119371504626267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.542838407104522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.136700186411325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,265.45636396293446,0.7986623403291297,0.0006530723856355033,0.0017405494292782402,1.955134377651018e-06,0.800402889758408,0.0006550275200131544,0.0017405494292782402,0.001976266294757401,0.020655970307501673,1.7692023899186167e-05,89.38606221926689
23,26.309937225621788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.0624231658599,0.37925058807713025,0.0004977868810210231,0.0001743099210177811,5.187373980501205e-07,0.37942489799814805,0.0004983056184190732,0.0001743099210177811,0.0002800984403386152,0.010435336713838863,1.7471530207189655e-05,45.15758121725434
24,5.719637523156593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.804743375100381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.451093831462423,0.09312078874530527,0.000301822480705819,1.4949649626009052e-05,2.0642445730765058e-07,0.09313573839493128,0.00030202890516312666,1.4949649626009052e-05,3.0581191268026886e-05,0.0026843509215091,1.0824857715049177e-05,11.616184324258931
26,2.673618352597445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,486.33676428288584,1.2710337171515653,0.0014526817473623456,0.0019298089999220302,2.680296233008789e-06,1.2729635261514871,0.0014553620435953543,0.0019298089999220302,0.0022869459263640435,0.03377565794284963,4.5988411821425e-05,146.15982776078016
