fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
0.1,99,"[42, 44]",0.11473817179416732,3.988207159239271e-05
0.1,98,[44],0.05839522576240379,2.4067417077142488e-05
0.1,total,,0.1731333975565711,4.658132886968627e-05
