cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.028855548731407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.057558252675287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.24683835737543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.076509686006517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,249.34719293866343,0.8263531941199765,0.00022494982484034154,0.0014871546549865924,4.028846666560266e-07,0.8278403487749632,0.00022535270950699757,0.0014871546549865924,0.012358527901110387,0.1322421680953143,4.615836977649952e-05,572.2610213612478
23,22.78567368911497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,87.4129017675875,0.3378088865281509,0.00016390446585370311,0.00011641874824825442,2.0724564513408175e-07,0.33792530527639913,0.00016411171149883718,0.00011641874824825442,0.001372636661193523,0.05814809059390004,3.118191327774696e-05,251.62840410698513
24,4.068444640368785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4.940100207882047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,16.369488217811234,0.0696419918127002,6.161510127164019e-05,7.694322436547407e-06,7.302850768348856e-08,0.06964968613513675,6.168812977932368e-05,7.694322436547407e-06,0.00011568797482304988,0.012629760404759669,1.4816566451472977e-05,54.653668288063294
26,1.544875697790561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,431.8784390040072,1.2338040724608277,0.00045046939196568484,0.0016112677256713943,6.83158819473597e-07,1.2354153401864991,0.00045115255078515844,0.0016112677256713943,0.01384685253712696,0.203020019093974,9.215684950571946e-05,878.5430937562962
