cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.748330229493742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.36217271825319,0.013742957118256034,0.0,0.0
41,14.248092340675402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058011556790285,1.6083609913532153e-05,0.0,0.0,45.466492221416004,0.0047382846905807225,0.0,0.0
21,13.952835753330728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.07418292242654,0.010162668248954418,0.0,0.0
31,27.459713649076374,0.020440658646907122,2.238765842305245e-06,0.005746028841228871,3.186905187339227e-06,25.511792980844703,0.014149540079856355,0.0,0.0,0.020440658646907122,2.238765842305245e-06,0.018995820123141584,2.274211529682271e-06,0.0,0.0,66.39763307061308,0.005362566537434524,1.8738039014208923,0.00016991156141314527
22,38.97708135331328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017301695924676683,1.6320478276227205e-08,308.9598520261013,0.025687091477302297,0.0,0.0
32,631.6982615852377,0.08846353963079422,1.766689684758728e-05,0.1309147930813128,1.723032355749921e-05,581.2485790632219,0.07650091214959542,0.0,0.0,0.08846353963079422,1.766689684758728e-05,0.0881017228179986,1.4055253958427326e-05,0.016685709673722054,2.1635519429408968e-06,550.2723330171946,0.06113557085144383,183.87792724914556,0.02415487266533212
23,0.5453337221037511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.278633653403936,0.012464655410268725,0.0,0.0
total,729.629648633231,0.10890419827770134,1.9905662689892524e-05,0.13666082192254167,2.0417228744838437e-05,606.7603720440666,0.09065045222945178,0.0,0.0,0.10890419827770134,1.9905662689892524e-05,0.22767765850904303,3.241307540164175e-05,0.01685872663296882,2.179872421217124e-06,1189.8112996294085,0.13329379433424055,185.75173115056646,0.024324784226745267
