cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.681846633989684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71822468995121,0.012840951327180031,0.0,0.0
41,13.830001641867842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12044085543488409,1.4376340455237994e-05,0.0,0.0,45.413014748381485,0.00385425866876159,0.0,0.0
21,13.48328812258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.09152055876348,0.009982954119515866,0.0,0.0
31,26.33235262792485,0.019814489682183672,2.3695761897823083e-06,0.02634062886026238,1.2453944117969582e-05,114.00829036054255,0.05390352996763281,0.0,0.0,0.019814489682183672,2.3695761897823083e-06,0.01840716983143907,2.1083053151149175e-06,0.0,0.0,74.20201079711015,0.005646719316784382,4.29559903289188,0.00037386217307113547
22,36.83406761647116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004223850870248765,3.651764656910713e-08,246.62912043328345,0.026518985467803468,0.0,0.0
32,416.591149486481,0.08454578305937863,1.7004029028009138e-05,0.5228902408191253,7.286396514697942e-05,2263.1890346374607,0.3153719730598161,0.0,0.0,0.08454578305937863,1.7004029028009138e-05,0.0836852610062796,1.34787351648072e-05,0.0018079497126815348,2.767609772550193e-07,452.574100581214,0.05271271739907886,18.52339728857386,0.002805876738899292
23,0.18987989282131928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.376634909697392,0.007568957512065489,0.0,0.0
total,509.94258602213586,0.1043602727415623,1.9373605217791446e-05,0.5492308696793876,8.5317909264949e-05,2377.1973249980033,0.36927550302744894,0.0,0.0,0.1043602727415623,1.9373605217791446e-05,0.22253328627260277,2.9963380935160112e-05,0.0022303347997064114,3.132786238241264e-07,997.0046267184011,0.11912554381118969,22.81899632146574,0.0031797389119704277
