cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.754803914517055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.92711235475304,0.016604645920223694,0.0,0.0
41,14.294935846630205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12057508226034164,1.5404391949855432e-05,0.0,0.0,45.45416756097545,0.004528372814952287,0.0,0.0
21,14.009698718568565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16459277493887,0.011081032636137132,0.0,0.0
31,27.60960819974122,0.02047779700963478,2.22509395300832e-06,0.0006548038756583662,4.275019084633542e-07,2.907263673824227,0.0018980656883199071,0.0,0.0,0.02047779700963478,2.22509395300832e-06,0.019026313286593575,2.2025737700211274e-06,0.0,0.0,63.4086524396694,0.004925615931627083,0.19237681358762868,1.720399110768271e-05
22,39.311275550023126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7754850930056886e-05,1.472391780219338e-09,326.39626878186795,0.026000029925429997,0.0,0.0
32,672.6993015796563,0.08847387899558905,1.7430938837027818e-05,0.016203236872060586,2.703932800460282e-06,71.94075005916494,0.01200519101896912,0.0,0.0,0.08847387899558905,1.7430938837027818e-05,0.08766008519342217,1.4313454614755919e-05,0.0018788830549937238,2.814081033617874e-07,364.73997006690297,0.04376553436444327,20.70690602467962,0.0031175196419656213
23,0.5666026362097448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2348193520042,0.013365064763527345,0.0,0.0
total,771.2462264453462,0.10895167600522383,1.9656032790036138e-05,0.016858040747718954,3.1314347089236364e-06,74.84801373298917,0.013903256707289027,0.0,0.0,0.10895167600522383,1.9656032790036138e-05,0.22726148074035737,3.1920420334632477e-05,0.0018966379059237807,2.828804951420067e-07,1027.3255833311118,0.1202702963563408,20.899282838267247,0.003134723633073304
