cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,2.7935009983412273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245830.6378645657,266.90387840573635
41,14.316830949281968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811513.6489502937,73.33474120898278
21,13.891467487230141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362554.1998643803,126.4982893153383
31,26.90289789063744,0.0,0.0,0.0173920177719281,2.0379973312655783e-06,0.0173920177719281,2.0379973312655783e-06,0.007066138901807228,6.285578136194243e-07,0.0802073772361188,2.154024028064232e-05,356.04214321998893,0.09561755513356739,3426351.1205783035,298.81539025152614
22,37.31549389396458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151116.934760622,343.6572257618911
32,304.7364560099886,0.0,0.0,0.07214924338290464,1.4015308138482827e-05,0.07214924338290464,1.4015308138482827e-05,0.03220685859576265,4.89439889765773e-06,1.0360966338460604,0.00011049113337462377,4599.253570050012,0.49047233919265254,34977490.757425904,5426.451092411442
23,0.129830582713824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20822.82039236982,44.64326461761175
total,400.08647781215785,0.0,0.0,0.08954126115483274,1.6053305469748404e-05,0.08954126115483274,1.6053305469748404e-05,0.03927299749756988,5.522956711277155e-06,1.1163040110821791,0.00013203137365526608,4955.295713270001,0.5860898943262199,44995680.11983644,6580.303881972529
