cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.220785582306526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.4454400077054546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32.194272539145175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.469687311274673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,275.0479196813985,0.900774325067422,0.000792211850145857,0.002009833034798705,1.900390788018151e-06,0.9027841581022208,0.0007941122409338751,0.002009833034798705,0.0078617320976316,0.014292032800065963,1.80181693807912e-05,63.4426179293442
23,26.86578691741596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.90635548458131,0.4051545551998039,0.0005299195858496909,0.00016706092515739862,7.115678162957131e-07,0.4053216161249613,0.0005306311536659867,0.00016706092515739862,0.0011448612547737234,0.006818886012447838,1.2024156075411434e-05,30.26917066615471
24,5.838169834406869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.85702050746597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.424316664741234,0.0964002901014033,0.00028557611881362816,1.2235763368769408e-05,2.9661899887677316e-07,0.09641252586477207,0.00028587273781250494,1.2235763368769408e-05,0.00012447694028264254,0.0016762921934450749,4.670674860071412e-06,7.4410943953464335
26,2.702124030632037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,499.9718785610737,1.4023291703686294,0.001607707554809176,0.0021891297233248732,2.908577603190637e-06,1.4045183000919543,0.0016106161324123667,0.0021891297233248732,0.009131070292687966,0.022787211005958874,3.471300031627405e-05,101.15288299084536
