cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,1.9436347561083482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,23.71876701503985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,61.49234621463171,0.48214184028514234,0.00010204847457452915,0.004837914017373105,1.357624066112652e-06,0.48697975430251544,0.0001034060986406418,7.96883743026464e-05,2.0118315334910415e-08,0.0008942357811745651,5.686187708792718e-07,3.9695304228202404,0.0025241100362000607
22,0.5413570396585409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,118.45494329531024,0.9046257561120248,0.00013873865503966808,0.010526683074996301,1.6946162402840058e-06,0.915152439187021,0.0001404332712799521,0.00017065232113911327,2.5547483399575126e-08,0.001673596580775102,7.596979322333727e-07,7.429128517077122,0.0033723142348352467
23,0.07314288864608347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,206.22419120939477,1.386767596397167,0.00024078712961419723,0.015364597092369406,3.0522403063966576e-06,1.4021321934895365,0.0002438393699205939,0.00025034069544175967,4.566579873448554e-08,0.002567832361949667,1.3283167031126446e-06,11.398658939897363,0.005896424271035308
