name,r,x,y,z
biso,0.05,-0.03229245602297581,-0.09256362713261362,505.6483615232559
biso,0.05,-0.0883502443916643,0.08958197460419089,494.3253969035222
biso,0.05,0.044542445086965685,0.031863535232818194,464.89131647608207
biso,0.05,0.058830827847338216,0.062360789711554135,471.9156412195209
biso,0.05,-0.05357774297297217,-0.06204303804234182,516.923628293858
biso,0.05,-0.06972276696979304,0.05239001771340952,482.02977890227174
biso,0.05,-0.07988491799569442,0.0254224825393235,479.53412306256104
biso,0.05,0.07311840808643703,-0.09658098240123243,487.3909693573809
biso,0.05,0.040836360703868105,-0.07172860497230338,456.906149693823
biso,0.05,0.09628426810414882,-0.056429909143403297,485.26261443373517
biso,0.05,-0.08491415706270888,0.0049790092806590025,500.5425510530567
biso,0.05,-0.04766136074940086,0.010805163152565342,466.6849343926456
biso,0.05,0.03454919958388973,-0.09179198685478646,474.9630632832025
biso,0.05,0.03694845631577491,-0.012198800447041261,502.89549169775626
biso,0.05,0.09379703169965513,-0.04862920632406417,487.83137482435336
biso,0.05,-0.07960665412032748,-0.033169997756229086,458.0104544673868
biso,0.05,-0.08658670062683244,-0.0760767089255673,466.53345105654944
biso,0.05,0.09448647608724485,-0.08488435929745318,495.70562104266713
biso,0.05,-0.06064398574462728,0.032593979191834446,530.2503028943763
biso,0.05,-0.08219243824360678,0.0257380066700066,518.0242585797706
biso,0.05,0.07433107118979025,0.05941173326647113,489.21323843338405
biso,0.05,0.07158519511988388,-0.05514168676579604,471.7140550752224
biso,0.05,-0.01940145236895177,-0.08460730932161549,529.6333592772103
biso,0.05,0.08007249921497343,-0.028156762152896614,473.94278914002695
biso,0.05,-0.0102431772264297,0.08491637416431723,525.6251602933006
biso,0.05,-0.01858241632609768,0.04277072618731752,504.2120452721077
biso,0.05,0.04352801247160627,0.0872360917527223,475.38020149634275
biso,0.05,-0.07539487204109087,0.06274503221672346,491.0007846760532
biso,0.05,-0.08323290687792721,-0.008831299681416521,471.1414955227151
biso,0.05,0.057450541407223124,-0.06568972643980626,458.5962128727285
biso,0.05,0.015133628712643107,0.008354279448004279,477.0406313249258
biso,0.05,0.010901268075429016,0.09709207574804536,468.7337471560899
biso,0.05,-0.03656237601060497,0.04845432724922917,487.54283884050034
biso,0.05,-0.010843218242411662,0.08264525157442236,477.74760294013845
biso,0.05,-0.05682704868580614,0.015935351861852853,528.0352701263047
biso,0.05,0.016247653844796817,0.002025129996777425,523.8402052527588
biso,0.05,-0.06986586354810308,0.05948780507412264,514.4336993646419
biso,0.05,0.026415787020805756,-0.023078614409496753,472.14070435922366
biso,0.05,-0.07800328444607248,-0.03436365806762273,473.81824394057725
biso,0.05,0.09676568762640612,0.04007522164470019,476.7794676159915
biso,0.05,-0.05246556285989698,-0.08241810981486769,498.12692091876596
biso,0.05,-0.052859068639521355,-0.07485018489646474,459.2784467274145
biso,0.05,0.09787018252343689,0.013890402277040692,454.0241182490367
biso,0.05,0.03491740531897912,-0.0678401187980076,506.2915257800844
biso,0.05,0.05850036538799212,-0.022270974617186814,532.1709992807843
biso,0.05,-0.056874080882126754,-0.07878348325313037,522.5598444740082
biso,0.05,-0.06836111336419226,0.05306644468114556,453.58970984306643
biso,0.05,0.04354726314687889,0.005448210004433712,519.3117468575219
biso,0.05,-0.012887376344412296,-0.04393598904671114,480.1268230196727
biso,0.05,0.021891485184485346,0.09778623154240172,502.18655781511825
biso,0.05,0.027506426044818497,0.09141814753401149,527.2352798400586
biso,0.05,0.0778507746994606,-0.07764974127423847,477.060196762204
biso,0.05,0.057586519420259205,-0.0337747842584436,455.7245812164294
biso,0.05,-0.07282055845625392,0.03107165597596366,514.189241121437
biso,0.05,-0.02526245571349732,0.06009369534829563,492.96779328337504
biso,0.05,-0.08911869145768284,0.05806810161729796,516.1615435789007
biso,0.05,0.04943862312053866,-0.07331118353923298,457.51411255721507
biso,0.05,0.07890467159244861,-0.08464343568748989,477.88768789346676
biso,0.05,0.07087433640483688,0.04760255514111274,458.3425288850184
biso,0.05,0.043093326987001454,0.04292397760830348,475.671195988614
biso,0.05,-0.0787639790366117,-0.04773661452619061,488.2357865698998
biso,0.05,0.028302010045863482,0.05936095855967706,527.1198485753044
biso,0.05,-0.012527165191767817,-0.009173813146615487,469.7502221175801
biso,0.05,-0.06660617246796326,0.0006866216965926708,503.82559034828967
biso,0.05,0.028433256138947302,0.07548833751823218,476.87149421501573
biso,0.05,-0.05577297384051682,0.09697923933977677,526.7773093006333
biso,0.05,0.08568232236717106,0.016994112890235738,519.5047654258343
biso,0.05,-0.01638398229917261,-0.0592650853632999,501.457122571755
biso,0.05,-0.013875646898561897,-0.08690527098405987,461.83074914727416
biso,0.05,-0.019516445930704146,0.09548452232891154,475.48866728946905
biso,0.05,0.09462547274888948,0.043897642313143845,474.32624529255173
biso,0.05,0.012456220723795888,0.03268442904174455,486.9006597567164
biso,0.05,-0.07601804116032589,-0.0567308150703188,471.58734320399026
biso,0.05,-0.03454741053036042,-0.007762562209300897,458.5425019609159
biso,0.05,-0.05769374050538845,0.037574602352843,485.8419068246624
biso,0.05,0.08602090913038872,0.010345082736240435,458.2418041728485
biso,0.05,0.01771797916405042,0.003428831681922803,514.7439886753358
biso,0.05,0.036561705824416244,0.026611730327758085,493.2061852313207
biso,0.05,-0.03495431462997366,-0.015770861796241348,453.3507646043081
biso,0.05,-0.09178661713750189,-0.0017528801128161575,497.9286624253468
biso,0.05,0.019423835869628744,-0.01066303522655633,468.3620294422534
biso,0.05,0.02833759906437612,-0.06591148931185994,491.5892959080205
biso,0.05,0.07245437954655327,0.014493091480756129,487.540846141003
biso,0.05,0.025848139834891842,-0.015720819907080005,503.4073888000045
biso,0.05,0.0266741596305433,-0.021920063576734886,527.3278374469262
biso,0.05,0.07973657710163869,-0.06371476386356757,479.4674013994201
biso,0.05,-0.0030041830240484374,0.09869807826650463,475.01698037277686
biso,0.05,0.08421375284962655,0.09399674944725929,477.8680904660202
biso,0.05,-0.0665181519821044,-0.07670256711234244,521.0674109277661
biso,0.05,-0.03441806420092587,0.02885676911484948,467.1834438320892
biso,0.05,0.05895635450858498,0.08994931441756455,472.46056451973254
biso,0.05,-0.03265934029922776,-0.04620556461732351,497.17524769838354
biso,0.05,-0.02783158250352266,-0.025373703009798854,455.5972134860899
biso,0.05,-0.05156916193809054,0.0053367443638842466,459.7075680997154
biso,0.05,0.06709879550008906,-0.06417906875749199,532.3307581792351
biso,0.05,-0.0811771925527807,-0.08354568329452439,468.49283224553193
biso,0.05,0.023525275474424664,-0.0005097650260105363,523.534055178096
biso,0.05,0.033150981896747075,0.09707547995080744,492.25794352504454
biso,0.05,0.056786701867948,0.0318449683975547,499.7238875062175
biso,0.05,0.04073930364611915,0.07038055019517865,485.6045377673459
biso,0.05,0.06751277361250856,-0.004064380569937839,498.82518283752114
biso,0.05,-0.005436540115961203,0.06783815938493391,520.4000830071809
biso,0.05,0.06702326502524482,-0.03068226799973911,482.4938191972566
biso,0.05,0.06252432347973054,-0.006690683414394119,451.48378873953743
biso,0.05,-0.05594183364401552,-0.004830614243732725,501.0838926712088
biso,0.05,-0.09279251009345521,0.026748421819834237,529.8318675545333
biso,0.05,0.07763989786914142,0.03172241791318563,467.85025861256514
biso,0.05,-0.09471978749087114,-0.001886409431595057,484.4309002581234
biso,0.05,0.09214237512896385,-0.03614485822289926,458.12352558860795
biso,0.05,0.025653806343037003,-0.09855509883666892,494.79765118434614
biso,0.05,0.09340473665909184,0.012742770679234391,467.33426028695425
biso,0.05,0.020318196484476678,-0.04091782397125641,497.0831287038955
biso,0.05,0.07166517880400096,0.09561823977042884,486.9957924103535
biso,0.05,-0.07520351237875907,0.05197497127774538,482.3661777576758
biso,0.05,-0.01181303931061542,0.09102669668719558,529.6168811385755
biso,0.05,0.05391941999496862,0.07397345052151084,456.60389594829155
biso,0.05,0.06474125420768785,-0.03628137958224581,461.7221018035646
biso,0.05,-0.09606531540726782,-0.011937081484995948,507.49246315404093
biso,0.05,0.04711642799947678,-0.015437128125962707,452.0479420629311
biso,0.05,0.048660296376255754,-0.03660090425220528,482.0631066310593
biso,0.05,0.07239571917443115,0.07082349772111714,510.88564530693833
biso,0.05,0.014922736414690996,-0.06906560956804833,489.3505074676008
biso,0.05,0.03795085164691468,-0.04317439336150395,476.3366461521028
biso,0.05,-0.04382330787321857,-0.0707563871367506,531.6608426900808
biso,0.05,0.0802891958485664,0.0785743544868547,466.5008370497887
biso,0.05,-0.02319151657223817,0.09413800601970594,503.0729434214283
biso,0.05,0.023071258466599673,0.004437856651515942,472.78699638797286
biso,0.05,-0.08171605089667695,0.07570646836683838,520.9941593268547
biso,0.05,-0.019569783244835492,0.04290560818635693,473.24572763697364
biso,0.05,0.004162361538550471,-0.018605515831778607,510.2406695750137
biso,0.05,-0.06262741301760652,-0.02791513983549912,506.29321243996327
biso,0.05,-0.09260247070270343,0.00010632097848058131,495.6890799582277
biso,0.05,0.0794148639223934,-0.08717566328492068,510.34618037599466
biso,0.05,0.09191448683559504,-0.06612045228354362,457.81654127900373
biso,0.05,-0.029077153748473236,0.007412599417236793,484.53080231296053
biso,0.05,-0.047661667350443596,0.09434475185069023,495.91990760246654
biso,0.05,-0.0548877691400343,0.06965010999660882,464.9076907196222
biso,0.05,-0.050684472917343876,0.07998821945841765,519.4654320625971
biso,0.05,-0.06066032716779011,-0.07771210372133273,516.1101915131072
biso,0.05,0.022267977597856273,0.03435358120468336,510.7201048773421
biso,0.05,-0.009929168047911122,0.09366310846741367,463.23255196035717
biso,0.05,-0.056407398785226874,-0.01460550454359058,482.24611403505025
biso,0.05,0.00620260221304271,0.03564407225330411,470.0428754813408
biso,0.05,-0.0445841252918673,0.0502745991009632,489.04352758362234
biso,0.05,-0.03500189444109543,-0.0004274203486766409,494.4152703836446
biso,0.05,0.07006911686178914,0.02300911667565113,467.00354443259994
biso,0.05,-0.050479095540317334,0.012914702416963755,451.87850854841867
biso,0.05,-0.061885953438637405,0.010263683100008525,477.2614657930162
biso,0.05,-0.08620921016491195,0.09171944739423464,472.4346373750371
biso,0.05,0.029783150742761708,0.05720191252540656,513.3329383958629
biso,0.05,-0.016831619487033156,0.05664080731557715,513.2148033554015
biso,0.05,-0.07960615179466458,-0.0528073398464324,515.5236888843665
biso,0.05,-0.07095545438216558,-0.06793954334989163,474.06440079282186
biso,0.05,0.06637930010911734,-0.08044569823451851,490.158185178478
biso,0.05,-0.05855375409267112,-0.024537536294869655,512.8036878522222
biso,0.05,0.03606535859777131,-0.052660045673898245,478.94006597046683
biso,0.05,0.04558265139523372,-0.04874842099187449,508.7882371235777
biso,0.05,0.08221797291468443,0.06647694661483512,458.86075789655615
biso,0.05,0.052218549391549726,-0.039875619318226634,516.8622682143922
biso,0.05,-0.04855379995082771,-0.09698198036962113,477.6352201488721
biso,0.05,-0.01635127626534423,-0.04917397225017379,488.6671965550388
biso,0.05,0.06983132012379632,-0.017210806726881342,529.3763393042714
biso,0.05,-0.01104445342978383,0.06114922300678351,512.8420747008015
biso,0.05,0.09023851501297171,0.03731954760557475,501.4302913755282
biso,0.05,-0.058812754541918415,-0.08773455578925245,464.5027201953495
biso,0.05,-0.09540338965489886,-0.041867849274546176,496.79848242955177
biso,0.05,0.043555494292065164,0.018415836574227948,520.6792255244228
biso,0.05,0.02710215137511786,0.07535729027491585,487.8503316004337
biso,0.05,-0.08856632144921653,-0.08127832688817777,502.63936840291314
biso,0.05,0.030331203877148563,-0.08005116755023871,512.2219708762119
biso,0.05,0.04468766006427631,0.03853782529939655,512.9829158690607
biso,0.05,0.012619066834856293,0.006860606156000551,459.2097841423978
biso,0.05,-0.004706189833466934,0.02145813503186382,487.70902217027725
biso,0.05,0.017592662461853648,0.04019703461703615,499.173748878064
biso,0.05,0.06754294621659714,0.04209792772298561,482.3327346005722
biso,0.05,-0.028127682191657635,-0.03767502202854696,462.7575202167052
biso,0.05,-0.0494128219277923,0.03232029986157885,452.1131029193511
biso,0.05,-0.06529998675527007,0.004555544988143853,525.7032804235815
biso,0.05,0.0593999778746447,0.026888054254068885,530.9104487370691
biso,0.05,0.06457264127861152,-0.08417869368630752,461.3171160133932
biso,0.05,-0.05498187309717213,0.04099314301653369,491.91159615192095
biso,0.05,-0.03156964132741068,-0.03193622406384171,496.1998702258621
biso,0.05,0.054760654682033824,0.07485286894225966,484.1726138440377
biso,0.05,-0.05981429506122875,0.05496609739456569,510.9962643120771
biso,0.05,0.01813204307366119,-0.0572673211992755,461.06561438747417
biso,0.05,-0.042265679277267404,-0.031141837181016,518.4390439100342
biso,0.05,-0.0660690589683328,-0.09463941383555205,482.9847178485772
biso,0.05,0.008073406161436342,-0.00757194812019904,457.11327354283617
biso,0.05,0.09776814704222049,-0.059586866992851345,488.00517821122094
biso,0.05,-0.004878481017096065,0.05045215083271333,500.3234423368219
biso,0.05,-0.0008220141965560174,-0.015989296038371126,465.5693029067432
biso,0.05,0.03950803816824709,0.06298873300523049,494.54764764599173
biso,0.05,-0.007830677100405484,-0.07466146909400473,515.1782384467626
biso,0.05,0.04604590224597467,0.05626442533843058,490.41171581412596
biso,0.05,0.07476114051220269,0.030912735051331172,481.6335193944176
biso,0.05,0.07832440466959305,0.03854766252650178,519.0544438522638
biso,0.05,-0.02665771442559324,0.07563531115459916,474.92137833891206
biso,0.05,-0.04358698636567397,-0.037709775810893076,506.0084990322863
biso,0.05,0.04071097787301951,-0.00685836588830506,459.7731622046571
biso,0.05,-0.07640116517520668,-0.05482214998410911,495.96006622019365
biso,0.05,-0.08000401233827906,0.03821126397413692,491.55570128522965
biso,0.05,0.07390634737935058,-0.06677433298041638,516.2720858670694
biso,0.05,0.04037758645963792,0.032951127188230886,462.62743487139636
biso,0.05,0.02229795758208586,-0.02145557845345339,532.0573349803947
biso,0.05,-0.0684691449746215,0.05858948529113013,478.85643031909404
biso,0.05,-0.06951814971162323,-0.015389836309944865,470.92986857817306
biso,0.05,0.05786843061923151,-0.012789036004820495,455.21744900754874
biso,0.05,0.0034849760107260874,-0.04791124919949176,460.26200167358184
biso,0.05,-0.02648499595817401,0.04737148340971441,474.6082424501648
biso,0.05,-0.008556708216138756,-0.005502476676184809,524.8270696645513
biso,0.05,-0.09062360559579713,-0.037091679624161315,489.91817604890014
biso,0.05,-0.01516357946698288,-0.09604651872283071,530.2636128681797
biso,0.05,0.06951672380853942,-0.0771446883119738,522.9106262317407
biso,0.05,0.06834370184777531,-0.09100187058125316,529.4523368760943
biso,0.05,0.0961150611544203,0.041522263010930385,461.7885497310815
biso,0.05,-0.09422542468635536,-0.09585266227391617,465.15973212938803
biso,0.05,0.02678293576643738,0.04123431009646199,476.6876280206199
biso,0.05,-0.08586389058162892,0.029977308991949933,461.90592298086653
biso,0.05,0.08737535685957103,-0.08374089685197851,530.2921556212779
biso,0.05,-0.031972761890476306,0.053919132498423575,484.02492255275865
biso,0.05,0.04498220835402182,-0.027236578946614437,505.1648464889931
biso,0.05,0.06943368974813781,0.02017979463032897,500.6522560771149
biso,0.05,0.06175373614337128,-0.0088888204404549,474.6135161169673
biso,0.05,0.08707940957090717,-0.08925724620738298,506.2076801774395
biso,0.05,0.04603364133776568,-0.044283924140138944,513.7302324390947
biso,0.05,-0.08438465367266879,-0.07694716287327805,488.81813962593253
biso,0.05,0.0027076579825384417,0.04624379901563268,492.6676113805676
