name,r,x,y,z
biso,0.05,-0.28512368140949573,0.295285574292836,506.3756022487859
biso,0.05,0.1384068230596327,0.33378817692613094,486.5646686586201
biso,0.05,0.38668585099540165,0.4340312202193458,475.2599853976544
biso,0.05,-0.13052494022128408,-0.389627823796153,468.0766636301435
biso,0.05,-0.07346077702044268,-0.1777880405822141,508.698718042904
biso,0.05,-0.13475668952956693,-0.27013587338985723,514.0574469231126
biso,0.05,-0.3819769921984103,0.04516604982227784,474.64998537091765
biso,0.05,0.28390381008176935,0.33586979264026584,458.2503037775809
biso,0.05,0.055498679469417,-0.20563443710430343,467.97536213208457
biso,0.05,0.1345087698234968,0.2643970624534939,453.4771063131569
biso,0.05,0.39059241972546743,-0.42382655470469277,490.1461875451213
biso,0.05,-0.14326017659008022,-0.29555635560972515,482.2364770602528
biso,0.05,-0.003085537217394907,-0.34601530422635673,511.1146989915424
biso,0.05,-0.2098225517362835,-0.041313317088248036,465.24789120100246
biso,0.05,-0.08454623165364267,-0.3837363130147564,480.31761310540116
biso,0.05,-0.321568854138231,-0.3889456594160492,470.1145080855586
biso,0.05,-0.2924713892805513,0.30207289330017595,512.5578475935694
biso,0.05,-0.27539700893802405,-0.009144390586196982,483.84294295083595
biso,0.05,0.29115190386533296,-0.2760151708253398,475.574096205161
biso,0.05,0.3852455765110766,0.37714200803230946,515.7717699344527
biso,0.05,-0.005374560874240597,-0.061035194874524135,469.2583771147118
biso,0.05,0.14840238371161385,0.325071386766865,467.7045021797554
biso,0.05,0.18728502524181334,0.1671109198081452,477.7512240451405
biso,0.05,0.4392064920081167,-0.2689878407678574,464.80951457495655
biso,0.05,0.4175574476318592,0.048983346152476515,504.1823080140216
biso,0.05,0.0729871819880048,-0.39898357323661854,455.58552180611304
biso,0.05,-0.4147466269817591,0.27933271000995075,475.34107851653044
biso,0.05,-0.2936594309853211,0.12818842316621126,517.8216005586673
biso,0.05,-0.3492253198792223,0.32157173113257487,507.15890206089296
biso,0.05,0.4236622200095306,-0.04221894211173133,459.6272572280024
biso,0.05,0.2853300820379211,0.33618002552556914,517.8693090517462
biso,0.05,-0.2679551272440282,0.227545567193136,453.80677929372735
biso,0.05,0.20751618759792434,-0.043216239780825116,528.8451894908111
biso,0.05,0.20938414516785908,-0.046488045691020774,492.46759643921274
biso,0.05,0.30577835384166807,-0.09971181942066665,476.1987864619861
biso,0.05,-0.36699649062479367,-0.4268865378156822,497.16116991717627
biso,0.05,-0.33876707775214043,0.13833121453866137,475.06624904470766
biso,0.05,-0.4341138341497723,-0.04493569112265022,476.5726317971391
biso,0.05,-0.38944846432673197,-0.4330109880514001,485.84576533166944
biso,0.05,0.27694169145288805,0.4138031774012604,483.85654333964897
biso,0.05,-0.36500129274553184,-0.3539264538749851,517.2407606242667
biso,0.05,0.3556561669877545,-0.34085638756966025,457.8283524934448
biso,0.05,-0.1254144739813534,-0.4130450951369654,475.0585417794769
biso,0.05,0.06307400979507394,-0.26178060086742216,492.79513081057473
biso,0.05,0.09023405601436196,0.27709212501194236,524.1840329847425
biso,0.05,-0.437620616034064,0.03574177486546731,518.9636336096669
biso,0.05,-0.38334711605718946,-0.26729753774647724,501.66456262291507
biso,0.05,0.12883167958097252,0.21340831660202653,470.24801153145
biso,0.05,0.11858510258454946,-0.27395253598026625,510.2499318807164
biso,0.05,0.2860075681738018,-0.03330021130235905,451.7733776437395
biso,0.05,0.08016414465499833,-0.28718660063298956,499.07545311516037
