cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.095620375769987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.642378295022606,0.0026940614863884384,0.0,0.0
21,6.190246570979742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3857756094166,0.002826349900712463,0.0,0.0
12,30.89942498776985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.846369406398015,0.002389244390242088,0.0,0.0
22,6.203285057226179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.749891977135327,0.0027389187762522403,0.0,0.0
31,270.1568631667297,0.8212091965945422,9.333086756442625e-05,0.0058677362742743065,8.005473638222023e-07,0.0,0.0,0.00018371016691095876,5.585452450865304e-09,0.03428170395468619,1.6997067868733092e-06,0.0,0.0,0.001450517781006528,1.412952418436622e-07,0.235023013527524,2.3900629095482974e-05,0.0,0.0,1.6255872754069203,0.00013867861954257595,0.17035224850275632,1.3839011794256441e-05,0.0,0.0,0.0,0.0,26.052161802839883,0.003554350174967996,0.0,0.0,0.81943798373208,9.317946970839498e-05,0.001771212862462224,1.5139785603126957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.3394945832767,0.03663524263231501,32.051101466694284,0.002465336999811031
23,27.190256527339475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.693244556985803,0.004230415262604868,0.0,0.0
32,117.77706771395854,0.42388913729577526,4.5596676596160285e-05,0.0033327242651809024,5.798961894075028e-07,0.0,0.0,6.56714790394078e-05,3.163239647053804e-09,0.012010202333591237,1.0815052240919412e-06,0.0,0.0,0.000708979446288865,7.092908385374962e-08,0.1170345444455568,1.2384085069776671e-05,0.0,0.0,0.6946214680326657,7.729661278696384e-05,0.07266263693378755,6.723952219227348e-06,0.0,0.0,0.0,0.0,14.79696219160456,0.0025746810437834436,0.0,0.0,0.4237120419559826,4.5514746182611825e-05,0.00017709533979264936,8.193041354845997e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.53835611559163,0.016363110052179667,6.192662587764586,0.0010840961177498035
24,9.891674089933154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7288029746966287,0.0022693861426662364,0.0,0.0
41,1.6191358376225042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.27339733822153,0.0026255301764396438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5201933318911838,2.8953788419211003e-05,0.002961475506176363,2.1868959467043022e-07,0.010115083985311213,7.14027178357547e-07,1.2969151686233202,0.0009966053396404497,0.0,0.0
42,13.309704143614722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.130771630192825,0.0013185509458152021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04563085551734369,1.311715840492753e-05,0.00056487548524434,9.843576618516848e-08,0.0016680081790228821,3.1686151093572526e-07,8.244865279019828,0.005443063074850805,0.0,0.0
