fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
3000.0,99,"[22, 23]",0.06370817028168645,0.0013370169435720739
3000.0,98,[23],0.009411815568693601,0.0002904452489715428
3000.0,total,,0.07311998585038004,0.001368200551837687
