cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.034239389542237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.067774600795657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.290868012566904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.08149533841622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,261.943272000847,0.7868211299346435,0.00022165843991644012,0.0016912432309531347,5.372225421430006e-07,0.7885123731655966,0.00022219566245858312,0.0016912432309531347,0.003595697408625658,0.038971032008628795,1.5514194030219342e-05,168.64214268391146
23,25.70072493842202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,105.78317345437911,0.369608506846822,9.493415402361181e-05,0.00016804845427400116,1.5874811693150824e-07,0.369776555301096,9.509290214054332e-05,0.00016804845427400116,0.0004979457570261322,0.019567153182707298,7.257676114923913e-06,84.6743457608574
24,5.447726665305128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.5269070488555725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,23.126388842398107,0.08894950332962498,0.00011546741131942815,1.4119263853660939e-05,6.07196535525206e-08,0.08896362259347863,0.00011552813097298068,1.4119263853660939e-05,5.2179529079584814e-05,0.004935041856117647,7.4021558995959955e-06,21.3557606754215
26,2.4678840067907606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,476.4704542983187,1.2453791401110905,0.0004320600052594801,0.0018734109490807966,7.566903126270294e-07,1.2472525510601713,0.0004328166955721071,0.0018734109490807966,0.004145822694731375,0.06347322704745374,3.017402604473925e-05,274.6722491201904
