cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,1.7887708031553593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.894713295064562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,17.172096973267493,0.13170301551143854,5.887558820567549e-05,0.014634567846230772,4.956515141159504e-06,0.1463375833576693,6.383210334683499e-05,0.000876828370135901,2.5840000790915864e-07,0.0017436822972593875,2.6419442190481353e-06,7.740240406856465,0.011727642947960273
22,23.299548752970285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.61378150016068,0.9998025396678436,0.00030010608257885393,0.06462724194078003,2.2497154151012598e-05,1.0644297816086237,0.00032260323672986653,0.003906744932831561,1.749310791471196e-06,0.01383423251529555,7.59799049777372e-06,61.410433357636514,0.03372763097624721
23,0.005797830680997895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,161.77470915529938,1.131505555179282,0.0003589816707845294,0.07926180978701079,2.7453669292172102e-05,1.210767364966293,0.0003864353400767015,0.004783573302967462,2.0077107993803544e-06,0.015577914812554937,1.0239934716821855e-05,69.15067376449298,0.04545527392420748
