cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.7549044312440696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0143270035559,0.01696371812146861,0.0,0.0
41,14.295787186167763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205729745318748,1.5873347308223005e-05,0.0,0.0,45.45154458584889,0.004623527487497402,0.0,0.0
21,14.011176085282015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.39252059770756,0.010369482115910086,0.0,0.0
31,27.61522475937572,0.020477844854095425,2.2873145474686634e-06,0.0002810052287809076,1.4780038706736372e-07,1.2162551579782321,0.0006397140149374829,0.0,0.0,0.020477844854095425,2.2873145474686634e-06,0.01902612256883926,2.2358249616947217e-06,0.0,0.0,63.15060407634182,0.00481872553535679,0.028700317089045687,2.497961119427369e-06
22,39.32726975271536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.822017596070862e-06,2.4230328782361383e-10,327.6949232979165,0.024328863725069202,0.0,0.0
32,674.5507165427113,0.08844694767648816,1.7821660079174754e-05,0.008111315339714834,9.994352927897028e-07,35.107635408478245,0.004325785449596411,0.0,0.0,0.08844694767648816,1.7821660079174754e-05,0.08757491756060762,1.4582053233250782e-05,1.2223767015148543e-05,1.912891473967164e-09,342.45945438373406,0.040422145206440045,0.12525575223491112,1.9383822048045456e-05
23,0.563409803104037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34224245336224,0.013320661663355314,0.0,0.0
total,773.1184885606002,0.10892479253058358,2.0108974626643417e-05,0.008392320568495742,1.1472356798570666e-06,36.32389056645648,0.004965499464533894,0.0,0.0,0.10892479253058358,2.0108974626643417e-05,0.22717401466132167,3.269122550316851e-05,1.5045784611219405e-05,2.155194761790778e-09,1006.5056163984669,0.11484712385509745,0.1539560693239568,2.1881783167472825e-05
