fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
500,99,"[22, 23]",0.051019770742943255,0.0003352831885167057
500,98,[23],0.007502488615080417,0.00010537722253598124
500,total,,0.05852225935802367,0.000351452949242607
