cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,2.9470050320296313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.892681557968935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,29.420031398756823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5.908531348215657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,249.26634104152973,0.7258536176676136,0.0006760271115650904,0.0014908412246456965,1.515239101438941e-06,0.7273444588922593,0.0006775423506665294,0.0014908412246456965,0.01026512479417804,0.12370762964226364,0.00013321296345670584,535.3289008256146
23,23.567871034993534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,93.63852800201292,0.32370913423423064,0.0003627758087075113,0.00014274328858821086,3.277479467085184e-07,0.32385187752281885,0.0003631035566542198,0.00014274328858821086,0.0013034969315123537,0.05928480895923553,0.00010153578139133667,256.5474070401352
24,4.518270039938956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5.476918876013575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,18.62704703077992,0.07206181116981794,0.00016721052954740527,1.1619134159299902e-05,1.5083725322079934e-07,0.07207343030397724,0.00016736136680062607,1.1619134159299902e-05,0.00012596552734329007,0.013902164481806464,3.326727504401431e-05,60.15983373591195
26,1.8498205662993623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,441.11304592853907,1.1216245630716621,0.001206013449820007,0.0016452036473932072,1.993824301368259e-06,1.1232697667190552,0.0012080072741213752,0.0016452036473932072,0.011694587253033684,0.19689460308330564,0.00026801601989205685,852.0361416016618
