cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.9468852973605018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.484118786091702,0.005615969690830825,0.0,0.0
21,23.75571393451352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.2372121731946,0.012889539100160068,0.0,0.0
31,61.63831240686489,0.4782344126309147,9.088796768240246e-05,0.0076250649602627564,2.742863914651574e-06,33.00303210752485,0.011871744872150942,0.47348828375443164,8.918876746188168e-05,0.004746128876483064,1.6992002205207653e-06,0.00023205908667592589,7.130563542039071e-08,272.61939835713383,0.048275454852029255,2.373380559593165,0.0007259101896396035
22,0.5424617939347272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6974247222796386,0.0033262988104936254,0.0,0.0
32,118.6823194728666,0.8985654692628305,0.00014577989344656298,0.014289853674963176,4.566247455225353e-06,61.8497681140267,0.0197637675431047,0.8882386744004208,0.00014386691770858836,0.010326794862409705,1.9129757379746233e-06,0.0004988584277930161,8.586087458660265e-08,544.999070881358,0.07600205748113863,5.099855722727417,0.0008777880921606111
23,0.0732900890983125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699176424041174,0.0006576139373039892,0.0,0.0
total,206.63898299463855,1.3767998818937452,0.00023666786112896542,0.021914918635225933,7.309111369876927e-06,94.85280022155155,0.03163551241525564,1.3617269581548523,0.00023305568517047003,0.015072923738892768,3.6121759584953886e-06,0.000730917514468942,1.5716651000699336e-07,1029.4071425624618,0.14676693387195638,7.473236282320583,0.0016036982818002144
