cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,5.345965960831352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.792050076554892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,54.186151750596835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10.945485865176206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,543.9411488112567,0.3363502249293465,0.0003941198956545601,0.016455694483544572,1.6170734811363625e-05,0.3528059194128911,0.0004102906304659237,0.016455694483544572,0.0016147578605092282,0.034812887007520825,8.204052788961442e-05,154.53509800406985
23,62.94269373714688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,313.0948270714056,0.26000265571127984,0.0003334205113535249,0.0016808046142448396,4.1428584397055084e-06,0.2616834603255247,0.0003375633697932304,0.0016808046142448396,0.0002595979230823536,0.030491489305624692,0.00012046341286321827,135.35232763421197
24,27.437512636008744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.157360846821514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,27.00093204158228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,22.24196457009101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,100.64952132430656,0.10497425802142317,0.00017827173314603515,0.00014988027649011872,1.549958659868348e-06,0.10512413829791328,0.00017982169180590348,0.00014988027649011872,3.186325206465569e-05,0.013351584917186002,5.665126603224849e-05,59.26795106769675
26,21.647927692430052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3.2723435661574443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20.742760697671375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,1228.3986466480376,0.7013271386620495,0.0009058121401541202,0.01828637937427953,2.186355191093748e-05,0.719613518036329,0.0009276756920650576,0.01828637937427953,0.0019062190356562373,0.07865596123033153,0.0002591552067850812,349.15537670597854
