cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.202143019563542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.404023375340944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.991472811605952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.427944220807478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.38722755272147,0.8957202916173381,0.00019168698738205258,0.0017926462230882293,6.936744353585153e-07,0.8975129378404264,0.0001923806618174111,0.0017926462230882293,0.00010257510893276895,0.0001730955834556261,6.112945257154595e-08,0.768374738573334
23,27.066394552274193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.93166948599817,0.40785985279744963,0.00018613431916885922,0.00015059753232280517,1.2020225940164785e-07,0.40801045032977246,0.00018625452142826088,0.00015059753232280517,1.542152174877841e-05,8.309058487049209e-05,4.735179347211886e-08,0.36884075926834203
24,6.131512126416796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.094237028250049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.527722515129756,0.0988731926215312,7.5923203534478e-05,1.0874825763818423e-05,6.638033474955504e-08,0.09888406744729501,7.598958386922756e-05,1.0874825763818423e-05,1.715449950585511e-06,2.0752485275878967e-05,2.4090214937682474e-08,0.09212069499559601
26,2.9149224815860544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,503.07926916969444,1.402453337036319,0.0004537445100853898,0.001954118581174853,8.802570295097182e-07,1.404407455617494,0.00045462476711489953,0.001954118581174853,0.00011971208063213287,0.00027693865360199713,1.3257146098134728e-07,1.2293361928372721
