cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.1122670216700756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.460221985924923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20.55784500615143,0.07848743121832426,0.0001931337418426456,0.01910419320853987,2.18049081129613e-05,0.09759162442686413,0.00021493864995560688,0.01910419320853987,0.0,0.0,0.0,0.0
22,28.26836903265929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,164.39516366154675,0.9694062007919497,0.0010080062119239151,0.08413302599202123,8.829940070771254e-05,1.053539226783971,0.0010963056126316276,0.08413302599202123,0.0,0.0,0.0,0.0
23,0.013471547781577687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,226.80733825573407,1.047893632010274,0.0012011399537665607,0.1032372192005611,0.00011010430882067384,1.1511308512108351,0.0013112442625872345,0.1032372192005611,0.0,0.0,0.0,0.0
