cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.1357032732180996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.539252734338739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20.705219878311205,0.07655227700143744,0.00012471604226397325,0.018478301876549866,2.6085921352691524e-05,0.0950305788779873,0.00015080196361666478,0.018478301876549866,0.0012747801874094917,0.006580779124339016,4.7349646769109e-05,29.21220945287206
22,28.568940990325963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,166.44142982848265,0.9297206096795296,0.0009332867375560006,0.08267322080420236,0.00015359180446278994,1.0123938304837319,0.0010868785420187906,0.08267322080420236,0.005781696718206159,0.0806247457084786,0.0001882297391974271,357.89485017204373
23,0.013591265683289328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,229.40413797035995,1.0062728866809671,0.001058002779819974,0.10115152268075223,0.00017967772581548147,1.1074244093617192,0.0012376805056354555,0.10115152268075223,0.007056476905615651,0.08720552483281763,0.0002355793859665361,387.1070596249158
