cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.042988683517149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.119825370823513,0.005146550882761521,0.0,0.0
21,24.989451501306686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.67747332955244,0.01314232146762627,0.0,0.0
31,66.94088194483592,0.4274149788420123,7.571458471129696e-05,0.05507594582049178,1.3665930648784413e-05,0.0,0.0,244.53168733070743,0.06067536436656773,0.0,0.0,0.42357959945410323,7.432370399953296e-05,0.0038353793879090463,1.3908807117640052e-06,0.13239797120954416,4.1731774064366e-05,0.0,0.0,0.0,0.0,382.9939438529497,0.07525952568436955,114.22345620290896,0.02762590843479624
22,0.5947833932311384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605069217700526,0.002872119309936181,0.0,0.0
32,128.1319384119293,0.8010038496118556,0.00013578398291468765,0.10273055410217521,2.460469570195082e-05,0.0,0.0,456.113378731607,0.10924238642885127,0.0,0.0,0.7926832535391739,0.00013410152234080982,0.008320596072681668,1.6824605738778366e-06,0.28555915821137257,5.648033224978853e-05,0.0,0.0,0.010591066685747778,2.456108125395731e-06,773.7032560074805,0.10390325208241723,238.20797006718067,0.036446320174644706
23,0.07938543997016699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02210865260913115,3.2009523065724832e-06,0.3519252458756953,0.0008425133834441917,0.0,0.0
total,222.77942937479037,1.2284188284538677,0.0002114985676259846,0.157806499922667,3.827062635073523e-05,0.0,0.0,700.6450660623144,0.169917750795419,0.0,0.0,1.216262852993277,0.00020842522634034277,0.012155975460590714,3.0733412856418418e-06,0.41795712942091673,9.821210631415453e-05,0.0,0.0,0.03269971929487893,5.657060431968214e-06,1369.4514930243824,0.20116628281055493,352.4314262700896,0.06407222860944095
