cells,volume_m3,stdev_m3
10,159.2622710924213,0.043195546211143944
11,0.6995075114638256,0.0030502980318158823
21,2.3236446580534773,0.005556043441460476
22,7.143781346004962,0.009724237421927042
23,11.737970799649666,0.01244322660714814
31,4.691166570878391,0.007887400228804494
32,315.1558682787069,0.056576819667415935
99,544.2638752256086,0.0654290497499491
