cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.9812029557925246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.46352608663344,0.004807176122108002,0.0,0.0
21,24.185897578066047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.71021964769554,0.011285178020649635,0.0,0.0
31,63.64618698006432,0.419750669170137,9.004595184676036e-05,0.0,0.0,0.051022318936387825,1.496130514839015e-05,0.0,0.0,0.0,0.0,0.04052116816217195,4.560942218323851e-06,0.0,0.0,220.83631271778103,0.06475596427781541,0.4157510979482003,8.877430975039359e-05,0.00399957122193669,1.2716420963667615e-06,0.13687750748268634,3.936822536494218e-05,0.0,0.0,0.0,0.0,0.0,0.0,284.5163973604485,0.04603212928280686,20.12766541980482,0.005569362167304806
22,0.5591047493028384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5834911068264286,0.003424118352754917,0.0,0.0
32,121.7976757642694,0.7854220350369776,9.551205907779649e-05,0.0,0.0,0.09511547862041864,1.8234107245739977e-05,0.0,0.0,0.0,0.0,0.08071385411822357,6.394941049055626e-06,0.0,0.0,411.6816330341267,0.0789214032954902,0.7767391798404502,9.362598936515767e-05,0.008682855196527464,1.8860697126388215e-06,0.29547828273717663,6.012665868374743e-05,0.0,0.0,0.0019685218750618736,5.468708384593343e-07,0.006581325921470645,1.888821614622612e-06,569.9901663175795,0.07267605360796685,43.13079601579779,0.00775911452740863
23,0.07443994392473172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004220337491967295,7.611709508663068e-07,0.014161500578931348,2.6143251750794966e-06,0.34997001961296037,0.0008765492372039249,0.0,0.0
total,212.24450797141986,1.2051727042071145,0.00018555801092455683,0.0,0.0,0.14613779755680645,3.3195412394130126e-05,0.0,0.0,0.0,0.0,0.12123502228039552,1.0955883267379477e-05,0.0,0.0,632.5179457519077,0.14367736757330563,1.1924902777886506,0.00018240029911555127,0.012682426418464154,3.157711809005583e-06,0.432355790219863,9.94948840486896e-05,0.0,0.0,0.006188859367029169,1.3080417893256413e-06,0.020742826500401993,4.5031467897021085e-06,1065.6137705387964,0.13910120462349018,63.25846143560261,0.013328476694713435
