fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
750,99,"[22, 23]",0.05157356098830674,3.675513564089432e-05
750,98,[23],0.007559108247305926,6.862766153228104e-06
750,total,,0.05913266923561267,3.739034040035519e-05
