cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,2.3427021922904903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.837491704605334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.317707086390785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.47515094838593,0.11410308095516024,1.6369628174758503e-05,0.018952470166835926,2.1759655354450997e-06,0.13305555112199616,1.8545593710203602e-05,4.670653223741201e-06,4.4600142780500125e-10,8.676613593730937e-05,6.10852139021912e-08,0.38515660357642434,0.00027115847975881326
22,28.78747957659834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,160.11709511856668,0.9791515737879355,0.00011635213219796387,0.08140083205764008,1.6150266352097983e-05,1.0605524058455755,0.00013250239855006185,2.0483389714939e-05,3.162291414304498e-09,0.0007262524650352758,3.094782961912395e-07,3.2238491405690564,0.0013737803136440192
23,0.012287231251353498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,235.88991385808893,1.0932546547430957,0.00013272176037272237,0.100353302224476,1.8326231887543083e-05,1.1936079569675717,0.00015104799226026545,2.5154042938680203e-05,3.608292842109499e-09,0.0008130186009725853,3.705635100934307e-07,3.6090057441454806,0.0016449387934028325
