cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.3269869227197644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.489282359908665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,33.22495481543589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.392259662517922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,287.9428147975751,0.8852738886547057,0.024925270694731556,0.0018954538087743286,8.931326013929856e-05,0.88716934246348,0.025014583954870856,0.0018954538087743286,1.6206255211222552e-06,3.7534578568015144e-06,1.5167746627215652e-07,0.01666167409872265
23,27.850711839656846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,121.55967793856794,0.4308744798654295,0.032799551417015856,0.00017652739701087198,4.740561589880701e-05,0.43105100726244033,0.03284695703291466,0.00017652739701087198,2.3167284739058835e-07,1.9808857151313705e-06,2.459449024682482e-07,0.008793191097783882
24,7.811688165703825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,8.78464057748814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,29.392948655914193,0.11073924019776721,0.012771854043664061,7.354644653479171e-06,6.9516633803977264e-06,0.11074659484242069,0.012778805707044458,7.354644653479171e-06,3.233951836127511e-08,6.087541976907784e-07,1.1191703815551068e-07,0.0027022719942821766
26,3.134057959699191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,535.9100236951874,1.4268876087179023,0.07049667615541147,0.00207933585043868,0.0001436705394185033,1.428966944568341,0.07064034669482998,0.00207933585043868,1.8846378868741187e-06,6.343097769623664e-06,5.095394068959154e-07,0.02815713719078871
