cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev"
11,2.3424267014466538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.838504937604016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.319946462361827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.47983727570233,0.13316570367136224,7.277737924367028e-05,1.230887127707237e-05,2.148030454530661e-08,0.053265061744485614,9.295326290618616e-05,0.11422215224791152,6.586085352569603e-05,0.018943551423450715,6.916525717974256e-06,2.8169606624947927e-07,8.640644882195454e-11
22,28.777129154846094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,160.07321332011242,1.0612232908294978,0.0003564662655278322,0.00011330251581863807,1.1341119841105188e-07,0.4903021052894411,0.0004907724152687367,0.9798348399586204,0.0003121689978431012,0.0813884508708774,4.4297267684730996e-05,1.2134188975877273e-06,5.881060773441583e-10
23,0.012426581601759442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,235.84348443367512,1.1943889945008601,0.00042924364477150246,0.00012561138709571044,1.348915029563585e-07,0.5435671670339267,0.0005837256781749229,1.094056992206532,0.00037802985136879723,0.10033200229432812,5.1213793402705255e-05,1.4951149638372066e-06,6.745125261661129e-10
