fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
150,99,"[22, 23]",0.05066928640611278,7.1771417215952e-05
150,98,[23],0.00754490652995481,2.6470568721624444e-05
150,total,,0.058214192936067596,7.649723745098574e-05
