fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
25,99,"[42, 44]",0.11340334172468824,4.5707434737773675e-05
25,98,[44],0.05732489680508291,1.9314518040881925e-05
25,total,,0.17072823852977115,4.962076377343856e-05
