cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.090967291910679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.56601748720466,0.002968041098343059,0.0,0.0
21,6.180597964265667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37308051811352,0.002625905568489398,0.0,0.0
12,30.85249051492397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.83696280634774,0.0021977242711839176,0.0,0.0
22,6.193682087628462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.735205697061584,0.002503911259532236,0.0,0.0
31,269.8638351532556,0.8195315868300611,9.528431857273985e-05,0.0,0.0,0.003801904347803059,4.924546287880094e-07,0.0,0.0,0.0,0.0,0.015605270733101254,7.600182259662841e-07,0.0,0.0,0.0,0.0,0.12625121224461136,1.3252535143577686e-05,1.632293286806746,0.00015601903226174923,0.17091987402718142,1.5967132818855816e-05,0.0,0.0,0.0,0.0,0.0,0.0,16.455515056485353,0.0021314567167739712,0.8177521173861031,9.512878246748618e-05,0.0017794694439580074,1.5553610525366385e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.9669306173936,0.03493099539786131,3.7766952357729604,0.00029786409377446026
23,27.196775257121566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.717597264851747,0.0037817346698547196,0.0,0.0
32,117.98280407734902,0.4239348648736998,5.210235646628567e-05,0.0,0.0,0.0021321247350797336,3.3365689979375713e-07,0.0,0.0,0.0,0.0,0.005268817700018,5.034104283886313e-07,0.0,0.0,0.0,0.0,0.06286882733266638,7.4836497317673135e-06,0.7002578847951548,8.68467819476079e-05,0.07313741649366265,9.125207250033167e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.228325457657421,0.0014441436806344415,0.4237567352610976,5.201953451749374e-05,0.0001781296126022366,8.282194879193154e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.55847625435484,0.019593685133697667,0.551182810320217,0.00015086265679607413
24,9.95195373249084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7369718567756434,0.002267338510072848,0.0,0.0
41,1.629102558497464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34290103088816,0.0027980976600790472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230463738827856,3.064454011708381e-05,0.00036715866794827695,2.861978073579658e-08,0.0011733289048322835,8.651896569593524e-08,1.3002703905445054,0.001127827363638078,0.0,0.0
42,13.41130286271693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21798095121843,0.001512043653005601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045979577198565026,1.2682822707823025e-05,5.2842894177518325e-05,1.4440299396084721e-08,0.0001500862489564682,4.1883463470810754e-08,8.261919142786265,0.004885715555799762,0.0,0.0
