cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.17179719442797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.342939051898581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.675191425131963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.364932301246759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,270.02436155328104,0.8913611453832667,0.00033347184940034,0.0017455326611389294,6.458349839919646e-07,0.8931066780444057,0.00033411768438433196,0.0017455326611389294,0.002112070407694214,0.018335632334487893,7.059489956847071e-06,79.34509724217196
23,26.323473745378312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,107.50858654887254,0.39947092998474065,8.2921942521436e-05,0.00014503050083745762,1.041376552476626e-07,0.3996159604855781,8.302608017668365e-05,0.00014503050083745762,0.0002781536752444883,0.008642170794860564,2.4599886931285873e-06,37.3978856901431
24,5.721313942354615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.69453310317291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,23.750681275784185,0.09445734696998966,0.00011514445965037295,1.0324063988788135e-05,5.892942606728033e-08,0.09446767103397845,0.00011520338907644023,1.0324063988788135e-05,2.796605809558314e-05,0.0021046685867981076,3.433847057677306e-06,9.10768336949774
26,2.6136821076702814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,490.19149224921915,1.385289422337997,0.000531538251572149,0.0019008872259651751,8.089020653069075e-07,1.3871903095639624,0.0005323471536374558,0.0019008872259651751,0.0024181901410342856,0.029082471716146564,1.2953325707652966e-05,125.8506663018128
