cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev"
11,2.349136714725387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.862320366802999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.331611756882168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.47515970796561,0.12495784098827202,6.328570815930258e-05,0.013650889036041298,2.088138594907915e-05,59.07247147236426,0.09036151949691039,0.1066306028761069,5.641081290710889e-05,0.01832723811216512,6.874895252193687e-06,0.0004216130681773236,1.3955501270552985e-07
22,28.775865605690434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,158.40248059753483,0.9594696344550135,0.00035311116788048916,0.10900238815987294,6.416749306739765e-05,471.69385437045247,0.2776765962765615,0.8816598692342097,0.0003114575084296684,0.07780976522080381,4.165365945082077e-05,0.0017951630113789002,8.62240663727996e-07
23,0.01128011598044105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,234.20785486558188,1.0844274754432857,0.00041639687603979174,0.12265327719591423,8.50488790164768e-05,530.7663258428167,0.3680381157734719,0.9882904721103166,0.00036786832133677726,0.09613700333296893,4.852855470301446e-05,0.0022167760795562238,1.001795676433526e-06
