 ====================>     TALLY 1: REACTION_RATES     <====================

 Cell 2
   Total Material
     (n,2n)                               0.000135427 +/- 4.57404e-11
     (n,3n)                               0 +/- 0
     (n,elastic)                          0.00465141 +/- 9.73059e-09
     Absorption Rate                      5.50915e-05 +/- 1.82627e-10
     (n,gamma)                            2.12725e-08 +/- 4.33994e-14
     (n,Xt)                               0.00130183 +/- 1.37486e-09
     Fission Rate                         0 +/- 0
     (n,n1)                               0.000288498 +/- 1.00678e-09
     (n,n2)                               4.69078e-06 +/- 7.60056e-11
     (n,n3)                               3.65069e-05 +/- 1.69683e-10
     (n,n4)                               1.36784e-05 +/- 1.69757e-10
     (n,n5)                               1.93785e-05 +/- 1.91307e-10
     (n,n6)                               0.00048552 +/- 6.09025e-10
     (n,n7)                               2.09433e-05 +/- 1.31035e-10
     (n,n8)                               3.83317e-05 +/- 1.01082e-10
     (n,n9)                               4.62854e-05 +/- 9.77982e-11
     (n,n10)                              4.66135e-05 +/- 9.51785e-11
     (n,n11)                              5.50494e-05 +/- 9.76783e-11
     (n,n12)                              5.91731e-05 +/- 9.07304e-11
     (n,n13)                              5.64945e-05 +/- 7.44405e-11
     (n,n14)                              5.44386e-05 +/- 5.08577e-11
     (n,n15)                              5.65719e-05 +/- 3.1725e-11
     (n,n16)                              6.22799e-05 +/- 2.39512e-11
     (n,n17)                              6.88232e-05 +/- 2.32111e-11
     (n,n18)                              7.60333e-05 +/- 2.36928e-11
     (n,n19)                              8.23522e-05 +/- 2.52196e-11
     (n,n20)                              8.63116e-05 +/- 2.75972e-11
     (n,n21)                              7.21665e-05 +/- 2.78921e-11
     (n,n22)                              1.30141e-05 +/- 5.32388e-12
     (n,n23)                              2.72225e-06 +/- 1.03107e-12
     (n,n24)                              3.96409e-07 +/- 1.83874e-13
     (n,n25)                              0 +/- 0
     (n,n26)                              0 +/- 0
     (n,n27)                              0 +/- 0
     (n,n28)                              0 +/- 0
     (n,n29)                              0 +/- 0
     (n,n30)                              0 +/- 0
     (n,n31)                              0 +/- 0
     (n,n32)                              0 +/- 0
     (n,n33)                              0 +/- 0
     (n,n34)                              0 +/- 0
     (n,n35)                              0 +/- 0
     (n,n36)                              0 +/- 0
     (n,n37)                              0 +/- 0
     (n,n38)                              0 +/- 0
     (n,n39)                              0 +/- 0
     (n,n40)                              0 +/- 0
     (n,nc)                               0 +/- 0
 ================>     TALLY 2: SPECIFIC_SCATTER_EOUT     <=================

 Cell 2
   Incoming Energy [14000000, 14200000)
     Outgoing Energy [1000, 1009.7508192781079)
       Total Material
         (n,2n)                               0 +/- 0
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
         (n,n11)                              0 +/- 0
         (n,n12)                              0 +/- 0
         (n,n13)                              0 +/- 0
         (n,n14)                              0 +/- 0
         (n,n15)                              0 +/- 0
         (n,n16)                              0 +/- 0
         (n,n17)                              0 +/- 0
         (n,n18)                              0 +/- 0
         (n,n19)                              0 +/- 0
         (n,n20)                              0 +/- 0
         (n,n21)                              0 +/- 0
         (n,n22)                              0 +/- 0
         (n,n23)                              0 +/- 0
         (n,n24)                              0 +/- 0
         (n,n25)                              0 +/- 0
         (n,n26)                              0 +/- 0
         (n,n27)                              0 +/- 0
         (n,n28)                              0 +/- 0
         (n,n29)                              0 +/- 0
         (n,n30)                              0 +/- 0
         (n,n31)                              0 +/- 0
         (n,n32)                              0 +/- 0
         (n,n33)                              0 +/- 0
         (n,n34)                              0 +/- 0
         (n,n35)                              0 +/- 0
         (n,n36)                              0 +/- 0
         (n,n37)                              0 +/- 0
         (n,n38)                              0 +/- 0
         (n,n39)                              0 +/- 0
         (n,n40)                              0 +/- 0
         (n,nc)                               0 +/- 0
     Outgoing Energy [1009.7508192781079, 1019.5967170328112)
       Total Material
         (n,2n)                               0 +/- 0
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
         (n,n11)                              0 +/- 0
         (n,n12)                              0 +/- 0
         (n,n13)                              0 +/- 0
         (n,n14)                              0 +/- 0
         (n,n15)                              0 +/- 0
         (n,n16)                              0 +/- 0
         (n,n17)                              0 +/- 0
         (n,n18)                              0 +/- 0
         (n,n19)                              0 +/- 0
         (n,n20)                              0 +/- 0
         (n,n21)                              0 +/- 0
         (n,n22)                              0 +/- 0
         (n,n23)                              0 +/- 0
         (n,n24)                              0 +/- 0
         (n,n25)                              0 +/- 0
         (n,n26)                              0 +/- 0
         (n,n27)                              0 +/- 0
         (n,n28)                              0 +/- 0
         (n,n29)                              0 +/- 0
         (n,n30)                              0 +/- 0
         (n,n31)                              0 +/- 0
         (n,n32)                              0 +/- 0
         (n,n33)                              0 +/- 0
         (n,n34)                              0 +/- 0
         (n,n35)                              0 +/- 0
         (n,n36)                              0 +/- 0
         (n,n37)                              0 +/- 0
         (n,n38)                              0 +/- 0
         (n,n39)                              0 +/- 0
         (n,n40)                              0 +/- 0
         (n,nc)                               0 +/- 0
     Outgoing Energy [1019.5967170328112, 1029.5386203571502)
       Total Material
         (n,2n)                               0 +/- 0
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
