cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.2004977862262303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.401101106456108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.977305974218986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.425200904965598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,273.45126510796996,0.9004726427890759,0.00035812266969609865,0.001765935207046133,6.860397955659316e-07,0.9022385779961221,0.0003588087094916646,0.001765935207046133,0.004994566276492401,0.008757378701327288,3.974727950108646e-06,38.87417827702714
23,26.78786071299142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.07942467513377,0.4065966453381108,0.00011505538154847954,0.00014747467789031398,1.1525073925823095e-07,0.40674412001600113,0.00011517063228773778,0.00014747467789031398,0.0007362885986012628,0.0041846864414297625,1.8657059797456871e-06,18.57590636487415
24,5.916708313929986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.904729082410173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.6234459062366,0.09704724358095249,8.553594753277665e-05,1.0620895972249021e-05,6.840339041522432e-08,0.09705786447692473,8.560435092319187e-05,1.0620895972249021e-05,8.027342306743843e-05,0.0010338788763376307,1.0832570162636735e-06,4.58940890034938
26,2.74355492847033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,498.5110944990092,1.4041165317081392,0.0005587139987773548,0.0019240307809086962,8.696939252393869e-07,1.4060405624890477,0.0005595836927025943,0.0019240307809086962,0.005811128298161102,0.013975944019094681,6.923690946118006e-06,62.03949354225067
