cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.3424916046134765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.838312084929337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.31985442618719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.479648244268823,0.1330625112833622,7.711736170807976e-05,0.00017332608370372845,4.6696607812424747e-07,0.7693979337602993,0.002072871710752315,0.11412265326292456,7.012161085355959e-05,0.01893985802043763,6.995750854520174e-06,9.33548468464757e-06,2.8349370801736454e-09
22,28.778239413471262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,160.07995212101795,1.0601659145795197,0.00036157493328979183,0.0014422104692106289,1.8752475187590227e-06,6.402000964579921,0.008324261042490073,0.978796291321881,0.00031747293004272053,0.08136962325763873,4.4102003247071325e-05,4.095366458396738e-05,1.9561896730875954e-08
23,0.012406036173609277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,235.85090393066167,1.1932284258628818,0.0004386922949978716,0.0016155365529143574,2.3422135968832703e-06,7.17139889834022,0.010397132753242389,1.0929189445848055,0.00038759454089628013,0.10030948127807636,5.10977541015915e-05,5.028914926861495e-05,2.23968338110496e-08
