cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.0900513920002632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.180930225911911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.857957000892632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.1910058644781545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,269.2622167258337,0.8103259909299199,0.000738358823776093,0.0017957156424754281,2.099922150419272e-06,0.8121217065723952,0.0007404587459265122,0.0017957156424754281,0.0,0.0,0.0,0.0
23,26.956827599793968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,113.1452583860541,0.39164637803458724,0.0005552090426440477,0.000181322598809608,6.095224667359701e-07,0.39182770063339684,0.0005558185651107836,0.000181322598809608,0.0,0.0,0.0,0.0
24,6.09838991097807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.2089895571195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,26.084250717464716,0.09816008963846018,0.0003205638278592094,1.562686142390058e-05,2.6136700935380224e-07,0.09817571649988407,0.0003208251948685632,1.562686142390058e-05,0.0,0.0,0.0,0.0
26,2.90653780118448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,497.98241518171153,1.3001324586029672,0.0016141316942793501,0.0019926651027089366,2.9708116265090444e-06,1.3021251237056761,0.0016171025059058591,0.0019926651027089366,0.0,0.0,0.0,0.0
