cells,volume_m3,stdev_m3
10,772.390994492725,0.18448830623331083
11,1.2779599450786898,0.008134413987963008
21,6.367374832533218,0.018148231403337562
22,19.29783736161539,0.031554762508504655
23,26.20449720420309,0.03674579476948059
31,12.765150154925456,0.02568019497066859
32,758.3459163882667,0.18309434585026707
99,2471.0962569102135,0.25867720640554676
