cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.203041170844268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.405352717713505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.995914031357245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.428229749417426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.451626074394,0.8957135194009014,0.000198547044654187,0.00179318059158752,6.950626038587026e-07,0.8975066999924889,0.0001992421072580457,0.00179318059158752,5.530447254117178e-07,4.579639215675573e-06,1.456279235791e-09,0.019817801332019956
23,27.07731456268928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.01850335071757,0.40815752748964307,0.00017100240111380714,0.00015065736401749153,1.410385539867113e-07,0.40830818485366055,0.00017114343966779386,0.00015065736401749153,7.54668932371048e-08,2.1839807266479247e-06,1.0332252313697606e-09,0.009450896482308246
24,6.141323293706126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.110059031390719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.564859133742846,0.09902712645921836,7.082492999870413e-05,1.0889027219660425e-05,6.447756817338735e-08,0.09903801548643802,7.088940756687752e-05,1.0889027219660425e-05,7.895572333636622e-09,5.427938032734747e-07,4.292933296004275e-10,0.0023488705662021055
26,2.9204972096667126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,503.3167203256398,1.4028981733497627,0.0004403743757666983,0.001954726982824672,9.005787260188013e-07,1.4048529003325876,0.0004412749544927171,0.001954726982824672,6.364071909824592e-07,7.306413745596972e-06,2.918797796761188e-09,0.03161756838053031
