fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
100.0,99,"[22, 23]",0.05041108782136465,3.6989475026706285e-05
100.0,98,[23],0.007531783290016757,6.827874734820375e-06
100.0,total,,0.05794287111138141,3.7614374062926084e-05
