fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
100.0,99,"[22, 23]",0.050410938880027005,2.966141521030888e-05
100.0,98,[23],0.0075310284529688685,7.664084771152744e-06
100.0,total,,0.05794196733299587,3.063556344606311e-05
