cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev"
11,2.3462374780408792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.850480697487376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.323947874028853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.466386443136923,0.12723356716401454,7.312774554129781e-05,0.009775904787704733,1.1621590264337905e-05,42.303974134105616,0.05029094131093267,0.10869997414593939,6.645257146974157e-05,0.01853359301807516,6.675174071556245e-06,0.000281293848768626,8.950431488949957e-08
22,28.764474909507932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,158.76576336289344,0.9855460542736266,0.00031592574901760754,0.07991002618194328,5.799912941683877e-05,345.80038922927514,0.2509837937186647,0.9065594340649933,0.0002744762588520364,0.07898662020863335,4.144949016557117e-05,0.001202150959574822,5.566391961624864e-07
23,0.01178194486483064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,234.52907270996022,1.112779621437641,0.0003890534945589053,0.08968593096964801,6.962071968117667e-05,388.10436336338074,0.30127473502959734,1.0152594082109327,0.00034092883032177797,0.09752021322670851,4.812466423712742e-05,0.0014834448083434482,6.46143511051986e-07
