cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,1.0030939011430948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.9667735355252645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9.598670712403546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.8768003461097345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,28.547162461092842,1.345944135752997,0.001657555219620133,0.033889542590040705,2.8045533623635964e-05,1.3798336783430378,0.001685600753243769,0.033889542590040705,0.0,0.0,0.0,0.0
23,0.3131602375369582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.39778918020206916,0.024198499033706224,0.00024279690257930493,0.00017713934360733802,4.223854922236834e-06,0.02437563837731356,0.0002470207575015418,0.00017713934360733802,0.0,0.0,0.0,0.0
24,0.0030483443356449764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0023963508408024877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0029125995814352967,0.00019497691361692378,1.6778085406449238e-05,7.577166902145398e-07,1.5121792240791723e-07,0.00019573463030713833,1.6929303328857156e-05,7.577166902145398e-07,0.0,0.0,0.0,0.0
26,1.3577089821124682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,43.711821245861216,1.3703376117003203,0.0019171302076058873,0.03406743965033825,3.242060646828071e-05,1.4044050513506585,0.001949550814074168,0.03406743965033825,0.0,0.0,0.0,0.0
