cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.742092649002901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.99724379888978,0.013578175087086967,0.0,0.0
41,14.185030049414902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12062242774925915,1.6886281547418277e-05,0.0,0.0,45.52825438260125,0.004701142801828091,0.0,0.0
21,13.866990121811805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.51321709612398,0.010391830102329377,0.0,0.0
31,27.192862059164977,0.020277779375577287,2.4427560530066232e-06,0.01991165540269043,1.312628864252421e-05,88.40575718911933,0.058279407867238064,0.0,0.0,0.020277779375577287,2.4427560530066232e-06,0.01885691737527178,2.405441524199997e-06,0.0,0.0,77.03068688178178,0.005872683300678973,8.82528377227204,0.0009440880609714553
22,38.36947956138692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008157669188381877,7.564718559871989e-08,271.39737152316025,0.03167494509821089,0.0,0.0
32,545.7173511599149,0.08806498075466304,1.830869563466564e-05,0.3955093532734279,6.107745028556239e-05,1756.0219451563946,0.27117776651289127,0.0,0.0,0.08806498075466304,1.830869563466564e-05,0.0890206682568483,1.4905620637648571e-05,0.0599511016340079,8.727366459907947e-06,1079.4992757183015,0.12364124900427201,660.5054577046888,0.09690389254292764
23,0.5023747147248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91145398943014,0.009370846832006972,0.0,0.0
total,642.5761803154212,0.10834276013024033,2.0751451687672262e-05,0.4154210086761183,7.42037389280866e-05,1844.427702345514,0.32945717438012934,0.0,0.0,0.10834276013024033,2.0751451687672262e-05,0.2285000133813792,3.419734370926684e-05,0.06076686855284609,8.803013645506668e-06,1672.8775033902887,0.19923087222641328,669.3307414769608,0.0978479806038991
