cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.9509037775842148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.530465795877294,0.005294257642612643,0.0,0.0
21,23.80900372323876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.32354168074386,0.012110718263020766,0.0,0.0
31,61.8377706541401,0.4799067149158565,9.79903703914379e-05,0.0074498554170457955,3.1545017438308463e-06,0.0,0.0,33.07661245505512,0.014005672033681438,0.0,0.0,0.47515420237945094,9.635391551427622e-05,0.004752512536405574,1.6364548771616815e-06,0.16262946593470318,5.058144733636043e-05,0.0,0.0,0.0,0.0,0.0,0.0,280.99609978106105,0.05647779551584414,10.223413841580303,0.0026456882678345408
22,0.5444134768373621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701526244617043,0.003505456711557841,0.0,0.0
32,119.1015694173199,0.902186351279777,0.00014755673313655368,0.013959819915670751,4.219488036176224e-06,0.0,0.0,61.980203298509636,0.01873410458570845,0.0,0.0,0.8918461524292698,0.0001456894097394878,0.010340198850507179,1.8673233970658832e-06,0.3520438575387687,6.537710290278825e-05,0.0,0.0,0.0009484447132099166,2.3427507878357506e-07,0.003326938959371345,8.944229191455715e-07,562.482913794901,0.07720706288924135,21.432259771328077,0.003276542791708372
23,0.07365756505750715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001990091714576761,2.8081475441782687e-07,0.007050459367878696,1.0501835608836495e-06,0.3702360853922921,0.0006754684787796203,0.0,0.0
total,207.31731861417785,1.3820930661956334,0.00024554710352799156,0.021409675332716545,7.37398978000707e-06,0.0,0.0,95.05681575356476,0.032739776619389885,0.0,0.0,1.3670003548087206,0.00024204332525376403,0.015092711386912754,3.5037782742275647e-06,0.5146733234734719,0.00011595855023914868,0.0,0.0,0.0029385364277866774,5.150898332014019e-07,0.01037739832725004,1.944606480029221e-06,1055.4047833825925,0.15527075950105637,31.65567361290838,0.005922231059542912
