fertile_kg/m3,energy low [eV],energy high [eV],energy mid [eV],U235_ng,U235_ng_stdev,U238_ng,U238_ng_stdev,Th232_ng,Th232_ng_stdev,U235_fis,U235_fis_stdev,U238_fis,U238_fis_stdev,Th232_fis,Th232_fis_stdev,Li6_nt,Li6_nt_stdev,Li7_nt,Li7_nt_stdev,Be9_n2n,Be9_n2n_stdev,Pb_n2n,Pb_n2n_stdev
75,0.1138186294794084,0.11917264768635635,0.11649563858288238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.11917264768635635,0.1247785184335382,0.12197558305994727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.1247785184335382,0.13064808884204515,0.12771330363779168,2.432165614353301e-13,2.432165614353301e-13,1.0206390857270063e-12,1.0206390857270063e-12,0.0,0.0,1.3553652431568275e-12,1.3553652431568275e-12,7.017878191934428e-18,7.017878191934427e-18,0.0,0.0,1.4231346689041528e-08,1.4231346689041528e-08,0.0,0.0,0.0,0.0,0.0,0.0
75,0.13064808884204515,0.1367937633204908,0.13372092608126798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.1367937633204908,0.1432285297797666,0.1400111465501287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.1432285297797666,0.14996598708093709,0.14659725843035185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.14996598708093709,0.15702037377428169,0.1534931804276094,8.304124008022461e-14,8.304124008022463e-14,3.3397342551696834e-13,3.3397342551696834e-13,0.0,0.0,4.3710738671001e-13,4.3710738671001e-13,2.294255418260373e-18,2.294255418260373e-18,0.0,0.0,4.642542293306079e-09,4.642542293306079e-09,0.0,0.0,0.0,0.0,0.0,0.0
75,0.15702037377428169,0.16440659819021855,0.1607134859822501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.16440659819021855,0.1721402699457026,0.16827343406796058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.1721402699457026,0.18023773293268194,0.17618900143919228,1.3444861051057876e-13,1.3444861051057876e-13,5.027528685550689e-13,5.027528685550689e-13,0.0,0.0,6.622351377433796e-13,6.622351377433797e-13,3.4504212044164905e-18,3.45042120441649e-18,0.0,0.0,6.9680054536379346e-09,6.968005453637935e-09,0.0,0.0,0.0,0.0,0.0,0.0
75,0.18023773293268194,0.1887160998583282,0.18447691639550506,1.5624072091927526e-13,1.5624072091927528e-13,5.657906895448572e-13,5.657906895448572e-13,0.0,0.0,7.512525694712087e-13,7.512525694712087e-13,3.881776967229208e-18,3.881776967229207e-18,0.0,0.0,7.833734733595756e-09,7.833734733595756e-09,0.0,0.0,0.0,0.0,0.0,0.0
75,0.1887160998583282,0.19759328841003618,0.19315469413418218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
