cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.076766637830752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.479303855328673,0.08486553642331822,0.0,0.0
21,6.161536391227949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.159021383321836,0.10714903581269047,0.0,0.0
12,30.69522399340745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.68523559425994,0.08032996158519011,0.0,0.0
22,6.155822605739683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57915703274391,0.08850066907474548,0.0,0.0
31,270.9104896796687,0.8090295581777186,0.002964227105508283,0.008669445456172369,4.513220972944029e-05,38.491470169734335,0.20038249427569904,0.8072774458612753,0.0029580522079646456,0.0017521123164433332,6.174897543637252e-06,0.003909614221477932,1.2698120270641905e-05,566.1828991417244,1.1473513834838163,47.39153360399044,0.13861409170318365
23,27.466739771332538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.216753002009483,0.1609676849365403,0.0,0.0
32,119.29955304200638,0.42113712834610695,0.0019205674664762495,0.004969293953776124,3.6714490350508374e-05,22.063167817756195,0.16300866269565636,0.4209565976985911,0.0019173936051326212,0.000180530647515826,3.173861343628349e-06,0.0006276800785006672,5.782801900308555e-06,175.10633868983209,0.6528925963311812,9.366365636286691,0.06314140847478775
24,10.226946784860187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.840901074914475,0.08210804797117734,0.0,0.0
41,1.6523639070496348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3712106986538553,0.02797121257375098,0.0,0.0
42,13.544043921617323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.457811458692696,0.20420278155578947,0.0,0.0
25,7.531817035907548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5515552484512356,0.04837485993358626,0.0,0.0
33,31.110355939045053,0.12527527468371183,0.0010144964358663395,0.0015939181226437898,2.3669675839326706e-05,7.076836941982436,0.10509099181748298,0.12525917347048413,0.0010137097718082462,1.610121322770371e-05,7.866640580932918e-07,7.349906717211436e-05,1.815488423442983e-06,43.64711143336227,0.31587608961932995,1.5301993359695623,0.02124683621376762
26,6.913099782238308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3121440944205496,0.06092438893872463,0.0,0.0
43,1.107367124264185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005413073825322,0.022937707136355935,0.0,0.0
44,8.178972149497515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103598831522361,0.1371279695686599,0.0,0.0
total,544.0310987656932,1.3554419612075372,0.005899291007850872,0.015232657532592283,0.00010551637591927536,67.63147492947297,0.46848214878883837,1.3534932170303506,0.005889155584905513,0.001948744177186863,1.0135422945358893e-05,0.004610793367150714,2.0296410594393443e-05,950.4935828466204,3.221579924944857,58.28809857624669,0.223002336391739
