cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.1122025302133736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.462702461737907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20.539128489081126,0.07959123452703995,4.2218688076850415e-05,0.01923252351988524,4.653319211970147e-06,0.0988237580469252,4.687200728882056e-05,0.01923252351988524,0.0,0.0,0.0,0.0
22,28.269200810731103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,164.6425596147808,0.9920563813782104,0.0003974553888720847,0.08473826001490724,4.849330740735572e-05,1.0767946413931175,0.00044594869627944046,0.08473826001490724,0.0,0.0,0.0,0.0
23,0.013668371865150356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,227.03946227840947,1.0716476159052504,0.0004396740769489351,0.10397078353479247,5.314662661932587e-05,1.1756183994400426,0.000492820703568261,0.10397078353479247,0.0,0.0,0.0,0.0
