fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
10,99,"[42, 44]",0.11485685205476279,0.0015883201778108841
10,98,[44],0.05894991055269818,0.0007741539744917774
10,total,,0.17380676260746097,0.0017669395472009262
