cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,1.7734131069980144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.815754310197583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,17.005646234014485,0.1319865323484424,6.800417494043868e-05,0.014875984802428414,4.933935931685e-06,0.1468625171508708,7.293811087212368e-05,0.00011127349277142394,3.332911400656113e-08,0.00022907111277222853,4.163407481358798e-07,1.0168512268031697,0.0018481448637789328
22,23.06233251225042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.1631358231826,0.9997274381792078,0.00025451721018304453,0.06603708068668337,2.7255321716519387e-05,1.0657645188658913,0.0002817725318995639,0.0004975810460673408,2.1591705259970755e-07,0.0018435214247360197,1.1529838256892984e-06,8.183428279953834,0.0051181181400298875
23,0.005830614107750272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,159.82611260075083,1.1317139705276502,0.0003225213851234832,0.08091306548911179,3.2189257648204386e-05,1.2126270360167621,0.0003547106427716876,0.0006088545388387648,2.4924616660626865e-07,0.0020725925375082483,1.5693245738251783e-06,9.200279506757003,0.00696626300380882
