target,reaction,integral_n_per_src,mean_E_MeV,median_E_MeV,peak_E_MeV,std_dev_E_MeV,E10_MeV,E90_MeV
U-nat,"(n,2n)",0.0037336199999999996,1.554154989548262,1.2140965432835904,1.3748592352428846,1.291007918227482,0.3462013381940357,3.0948106651301894
U-nat,"(n,n')",0.0064508510544355625,4.04407693498004,1.2002530868414616,14.082139612867307,4.8283510726112375,0.2843413524925174,12.750192089091454
U-nat,"(n,elastic)",0.018256722354499048,7.890725501861583,8.659520157133551,14.31811554857881,5.662174781144622,0.4162418852456704,14.096036268102198
U-nat,nu-fission,0.01807394,2.055246450216557,1.577624952174654,2.0829971018447186,1.7040796550756243,0.40256125061742787,4.302098799815015
