cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heat_eV_src,heat_eV_src_stdev
11,1.9569316050329377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485040.2331704173,272.88007817746933
21,23.883548063710233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191326.947260358,627.6134702586697
31,62.10603987871095,0.4761791009374281,0.00025686789492659727,0.011048916705380454,1.5742426718003095e-05,49.04636106554174,0.06988094538562498,0.47148373779729985,0.00025205231960108513,0.0046953631401282295,4.815575325512142e-06,0.0012396399021856984,1.1084126014232417e-06,5048250.194229427,2966.559903595593
22,0.5477347926599833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47338.418869321,126.7216390648074
32,119.5315848854608,0.8948774251739132,0.00043638471795409093,0.020667131242622084,2.2196104807982662e-05,91.74180674391079,0.09852895081839055,0.8846611952657569,0.000430177546488491,0.010216229908156326,6.207171465599936e-06,0.0026541534470064477,1.3429369049729384e-06,10111829.18132003,4532.371053995221
23,0.07399243959612868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6548.22991282671,50.72470458841812
total,208.09983166517105,1.3710565261113414,0.0006932526128806881,0.031716047948002535,3.793853152598576e-05,140.78816780945252,0.16840989620401553,1.3561449330630568,0.000682229866089576,0.014911593048284556,1.1022746791112077e-05,0.003893793349192146,2.45134950639618e-06,18890333.204762377,8576.870849680177
