cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.0795225712791416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48034594970281,0.08909373496144034,0.0,0.0
21,6.142849638846314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.138308259128436,0.10268394957942416,0.0,0.0
12,30.666761087452297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.693689041739553,0.07841754213549905,0.0,0.0
22,6.17557709571286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64125859873256,0.08859150212649254,0.0,0.0
31,270.7105837450488,0.813638907603751,0.0033139334454152813,0.005831090211728479,3.1627197480072585e-05,25.889456952748617,0.14042159149750197,0.811873533439526,0.0033077299640352055,0.0017653741642250987,6.2034813800757804e-06,0.0026329815328115292,8.594865437211926e-06,550.9676795825532,1.0184460386608938,31.909487359540652,0.09137463953483109
23,27.333779877534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.982591277440665,0.1547385391126562,0.0,0.0
32,118.8284915211256,0.42228202650942315,0.0018971818249877142,0.0033324792022466072,2.465789937645326e-05,14.795874136702686,0.10947860541891054,0.42210065791262047,0.0018939774751537272,0.00018136859680267138,3.204349833986963e-06,0.00042107143987818896,4.208118404427469e-06,171.80605450302076,0.6938404991899828,6.2801783875916986,0.04600300055942721
24,10.072012831668241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7161255301523477,0.08252024935404292,0.0,0.0
41,1.6352630274260824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2797357235622056,0.03490313460936365,0.0,0.0
42,13.473850492107031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.371199706401207,0.22699629603951343,0.0,0.0
25,7.583232496662452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5651128818780853,0.05897830867011933,0.0,0.0
33,31.243873183677973,0.12635719003968301,0.0011732779232676723,0.0010861282688608093,1.7858548108525283e-05,4.82230081182367,0.07929016628216495,0.12634185594697972,0.0011725203021333084,1.5334092703299328e-05,7.576211343639249e-07,4.8827107199326895e-05,1.3412559657541297e-06,43.24803436910069,0.38460336357163466,1.024121448328147,0.016625283643977872
26,6.868605292607604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3120260797291023,0.05642737056781481,0.0,0.0
43,1.1091348157832888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8884925208839376,0.03547884748659176,0.0,0.0
44,7.998912658392755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961112199129781,0.14448687490218057,0.0,0.0
total,542.9224503353254,1.362278124152857,0.006384393193670668,0.010249697682835896,7.414364496505113e-05,45.507631901274976,0.3291903631985775,1.3603160472991263,0.006374227741322241,0.0019620768537310694,1.0165452348426669e-05,0.003102880079889045,1.4144239807393526e-05,931.0517662231551,3.2502062509676506,39.2137871954605,0.15400292373823615
